rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,PAK Chung Guk,PRK,"Born: Mar 24, 2000",B.weight: 54.80,Group: A,1: 108,2: 111,3: 112,Total: 112,55kgMen,Snatch,Asian Junior Championships
Rank: 2,QUAN Dac Tri,VIE,"Born: Oct 26, 2000",B.weight: 54.71,Group: A,1: 104,2: 109,3: -112,Total: 109,55kgMen,Snatch,Asian Junior Championships
Rank: 3,DO Tu Tung,VIE,"Born: Jan 10, 2004",B.weight: 54.34,Group: A,1: 100,2: 103,3: 109,Total: 109,55kgMen,Snatch,Asian Junior Championships
Rank: 4,PANG Un Chol,PRK,"Born: Jan 19, 2001",B.weight: 54.90,Group: A,1: 105,2: 108,3: -110,Total: 108,55kgMen,Snatch,Asian Junior Championships
Rank: 5,ANDREAN PUTRA Albin,INA,"Born: Sep 15, 2001",B.weight: 54.96,Group: A,1: 98,2: -102,3: -105,Total: 98,55kgMen,Snatch,Asian Junior Championships
Rank: 6,AUYELKHANOV Ablay,KAZ,"Born: Jun 27, 2003",B.weight: 54.37,Group: A,1: 93,2: 97,3: -100,Total: 97,55kgMen,Snatch,Asian Junior Championships
Rank: 7,KAO Chun-Chieh,TPE,"Born: May 08, 2003",B.weight: 54.57,Group: B,1: 87,2: 90,3: -93,Total: 90,55kgMen,Snatch,Asian Junior Championships
Rank: 8,WANG Ting-Wei,TPE,"Born: Oct 30, 2001",B.weight: 54.83,Group: B,1: -90,2: 90,3: -93,Total: 90,55kgMen,Snatch,Asian Junior Championships
Rank: 1,DO Tu Tung,VIE,"Born: Jan 10, 2004",B.weight: 54.34,Group: A,1: 128,2: 133,3: 137,Total: 137,55kgMen,CleanJerk,Asian Junior Championships
Rank: 2,PAK Chung Guk,PRK,"Born: Mar 24, 2000",B.weight: 54.80,Group: A,1: -135,2: -135,3: 135,Total: 135,55kgMen,CleanJerk,Asian Junior Championships
Rank: 3,PANG Un Chol,PRK,"Born: Jan 19, 2001",B.weight: 54.90,Group: A,1: 133,2: -136,3: -140,Total: 133,55kgMen,CleanJerk,Asian Junior Championships
Rank: 4,QUAN Dac Tri,VIE,"Born: Oct 26, 2000",B.weight: 54.71,Group: A,1: -131,2: 131,3: -134,Total: 131,55kgMen,CleanJerk,Asian Junior Championships
Rank: 5,AUYELKHANOV Ablay,KAZ,"Born: Jun 27, 2003",B.weight: 54.37,Group: A,1: 123,2: -130,3: 130,Total: 130,55kgMen,CleanJerk,Asian Junior Championships
Rank: 6,ANDREAN PUTRA Albin,INA,"Born: Sep 15, 2001",B.weight: 54.96,Group: A,1: 115,2: 125,3: -132,Total: 125,55kgMen,CleanJerk,Asian Junior Championships
Rank: 7,KAO Chun-Chieh,TPE,"Born: May 08, 2003",B.weight: 54.57,Group: B,1: 107,2: 110,3: -113,Total: 110,55kgMen,CleanJerk,Asian Junior Championships
