rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,MECHICHI Mohamed Aziz,TUN,"Nov 29, 2000",49.50,A,80,-83,-85,80,50kgMen,Snatch,373,True
2,ABDELLAH Awney Ahmed Abdelsamee,EGY,"Jul 16, 2001",49.50,A,70,75,-81,75,50kgMen,Snatch,373,True
3,CHITIOUI Mohamed Raouf,ALG,"Jan 01, 1999",50.00,A,65,71,-76,71,50kgMen,Snatch,373,True
1,MECHICHI Mohamed Aziz,TUN,"Nov 29, 2000",49.50,A,-97,97,-99,97,50kgMen,CleanJerk,373,True
2,CHITIOUI Mohamed Raouf,ALG,"Jan 01, 1999",50.00,A,92,97,-102,97,50kgMen,CleanJerk,373,True
3,ABDELLAH Awney Ahmed Abdelsamee,EGY,"Jul 16, 2001",49.50,A,91,-96,96,96,50kgMen,CleanJerk,373,True
1,MECHICHI Mohamed Aziz,TUN,"Nov 29, 2000",49.50,A,80,97,177,,50kgMen,Total,373,True
2,ABDELLAH Awney Ahmed Abdelsamee,EGY,"Jul 16, 2001",49.50,A,75,96,171,,50kgMen,Total,373,True
3,CHITIOUI Mohamed Raouf,ALG,"Jan 01, 1999",50.00,A,71,97,168,,50kgMen,Total,373,True
1,OSSAMA Mahmoud Ahmed,EGY,"Jan 01, 2000",55.60,A,90,95,98,98,56kgMen,Snatch,373,True
2,ELTAMADI Ahmed Abdelghani Said,EGY,"Jan 16, 1999",55.95,A,91,96,-99,96,56kgMen,Snatch,373,True
3,JEBALI Nidhal,TUN,"Oct 04, 2000",55.85,A,85,90,94,94,56kgMen,Snatch,373,True
1,ELTAMADI Ahmed Abdelghani Said,EGY,"Jan 16, 1999",55.95,A,112,117,-120,117,56kgMen,CleanJerk,373,True
2,OSSAMA Mahmoud Ahmed,EGY,"Jan 01, 2000",55.60,A,110,116,-120,116,56kgMen,CleanJerk,373,True
3,JEBALI Nidhal,TUN,"Oct 04, 2000",55.85,A,107,-110,-111,107,56kgMen,CleanJerk,373,True
1,OSSAMA Mahmoud Ahmed,EGY,"Jan 01, 2000",55.60,A,98,116,214,,56kgMen,Total,373,True
2,ELTAMADI Ahmed Abdelghani Said,EGY,"Jan 16, 1999",55.95,A,96,117,213,,56kgMen,Total,373,True
3,JEBALI Nidhal,TUN,"Oct 04, 2000",55.85,A,94,107,201,,56kgMen,Total,373,True
1,ROMDHANI Firas,TUN,"Oct 15, 1999",61.60,A,95,97,102,102,62kgMen,Snatch,373,True
2,OTMANE Mohamed El Amine,ALG,"Apr 10, 2000",61.35,A,-90,90,96,96,62kgMen,Snatch,373,True
3,MOKHTAR Omar,TUN,"Feb 06, 2000",61.15,A,87,90,92,92,62kgMen,Snatch,373,True
1,OTMANE Mohamed El Amine,ALG,"Apr 10, 2000",61.35,A,-114,-114,115,115,62kgMen,CleanJerk,373,True
2,MOKHTAR Omar,TUN,"Feb 06, 2000",61.15,A,111,113,114,114,62kgMen,CleanJerk,373,True
3,ROMDHANI Firas,TUN,"Oct 15, 1999",61.60,A,-114,-114,114,114,62kgMen,CleanJerk,373,True
1,ROMDHANI Firas,TUN,"Oct 15, 1999",61.60,A,102,114,216,,62kgMen,Total,373,True
2,OTMANE Mohamed El Amine,ALG,"Apr 10, 2000",61.35,A,96,115,211,,62kgMen,Total,373,True
3,MOKHTAR Omar,TUN,"Feb 06, 2000",61.15,A,92,114,206,,62kgMen,Total,373,True
1,BCHINI Slim,TUN,"Jan 20, 1999",68.35,A,110,113,-116,113,69kgMen,Snatch,373,True
1,BCHINI Slim,TUN,"Jan 20, 1999",68.35,A,-132,132,138,138,69kgMen,CleanJerk,373,True
1,BCHINI Slim,TUN,"Jan 20, 1999",68.35,A,113,138,251,,69kgMen,Total,373,True
1,ALI Ahmed Sayed Ashour,EGY,"Jan 10, 1999",76.25,A,120,126,131,131,77kgMen,Snatch,373,True
