rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,ROSTAMI Kianoush,IRI,"Born: Jul 23, 1991",B.weight: 84.47,Group: A,1: 170,2: 175,3: ---,Total: 175,85kgMen,Snatch,359
Rank: 2,YUFKIN Alexey,RUS,"Born: Jan 11, 1986",B.weight: 84.65,Group: A,1: 155,2: 165,3: 168,Total: 168,85kgMen,Snatch,359
Rank: 3,MOUSAVIJARAHI Seyedayoob,IRI,"Born: Apr 21, 1995",B.weight: 84.84,Group: A,1: 160,2: 166,3: -169,Total: 166,85kgMen,Snatch,359
Rank: 4,CERNEI Gheorghii,ROU,"Born: Apr 13, 1990",B.weight: 82.32,Group: B,1: 153,2: 158,3: 161,Total: 161,85kgMen,Snatch,359
Rank: 5,AGHASYAN Aghasi,ARM,"Born: Aug 29, 1988",B.weight: 84.89,Group: B,1: 150,2: 154,3: 156,Total: 156,85kgMen,Snatch,359
Rank: 6,ZWARYCZ Krzysztof Maciej,POL,"Born: Dec 13, 1990",B.weight: 81.33,Group: A,1: 150,2: 155,3: -160,Total: 155,85kgMen,Snatch,359
Rank: 7,PIZZOLATO Antonino,ITA,"Born: Aug 20, 1996",B.weight: 84.74,Group: A,1: -155,2: -155,3: 155,Total: 155,85kgMen,Snatch,359
Rank: 8,MIRZOYAN Arakel,ARM,"Born: Oct 21, 1989",B.weight: 84.48,Group: A,1: -148,2: 148,3: 154,Total: 154,85kgMen,Snatch,359
Rank: 9,ELBAKH Fares Ibrahim E. H.,QAT,"Born: Jun 04, 1998",B.weight: 84.50,Group: A,1: -148,2: 151,3: -153,Total: 151,85kgMen,Snatch,359
Rank: 10,MAKEYEV Mikhail,KAZ,"Born: Apr 24, 1997",B.weight: 80.17,Group: A,1: 145,2: 150,3: -155,Total: 150,85kgMen,Snatch,359
Rank: 11,ROZSNYIK Ervin,SRB,"Born: May 22, 1993",B.weight: 79.22,Group: B,1: 130,2: 135,3: -140,Total: 135,85kgMen,Snatch,359
Rank: 12,SANGOV Asomuddin,TJK,"Born: Feb 03, 1989",B.weight: 83.63,Group: B,1: -120,2: 120,3: -125,Total: 120,85kgMen,Snatch,359
Rank: 13,MICALLEF Kyle Sean,MLT,"Born: Jan 08, 1987",B.weight: 84.45,Group: B,1: 116,2: -121,3: -122,Total: 116,85kgMen,Snatch,359
