rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,TIMI Sitiveni Nukuse,FIJ,"Apr 26, 2001",46.71,A,45,50,- 55,50,50kgMen,Snatch,358,True
1,TIMI Sitiveni Nukuse,FIJ,"Apr 26, 2001",46.71,A,55,- 60,60,60,50kgMen,CleanJerk,358,True
---,TIMI Sitiveni Nukuse,FIJ,"Apr 26, 2001",46.71,A,50,60,---,,50kgMen,Total,358,True
1,RAOBU Manuila,TUV,"Sep 18, 2000",54.38,A,75,- 80,80,80,56kgMen,Snatch,358,True
2,KUAABA Tibwere,KIR,"Apr 11, 1999",55.17,A,64,69,- 74,69,56kgMen,Snatch,358,True
1,RAOBU Manuila,TUV,"Sep 18, 2000",54.38,A,- 93,- 93,93,93,56kgMen,CleanJerk,358,True
2,KUAABA Tibwere,KIR,"Apr 11, 1999",55.17,A,81,- 90,- 90,81,56kgMen,CleanJerk,358,True
1,RAOBU Manuila,TUV,"Sep 18, 2000",54.38,A,80,93,173,,56kgMen,Total,358,True
2,KUAABA Tibwere,KIR,"Apr 11, 1999",55.17,A,69,81,150,,56kgMen,Total,358,True
1,DOGUAPE Larko,NRU,"Jul 05, 2000",60.62,A,84,- 90,90,90,62kgMen,Snatch,358,True
2,BETERO Takirua,KIR,"Jan 10, 1999",61.36,A,82,87,- 92,87,62kgMen,Snatch,358,True
3,DETUDAMO Uea,NRU,"Dec 16, 1999",60.92,A,70,- 75,- 75,70,62kgMen,Snatch,358,True
4,HEMPSEY Kieren Alan,NZL,"Sep 02, 1999",60.25,A,62,65,- 70,65,62kgMen,Snatch,358,True
1,BETERO Takirua,KIR,"Jan 10, 1999",61.36,A,107,112,-117,112,62kgMen,CleanJerk,358,True
2,DOGUAPE Larko,NRU,"Jul 05, 2000",60.62,A,105,110,-112,110,62kgMen,CleanJerk,358,True
3,DETUDAMO Uea,NRU,"Dec 16, 1999",60.92,A,80,85,- 90,85,62kgMen,CleanJerk,358,True
4,HEMPSEY Kieren Alan,NZL,"Sep 02, 1999",60.25,A,- 81,- 81,81,81,62kgMen,CleanJerk,358,True
1,DOGUAPE Larko,NRU,"Jul 05, 2000",60.62,A,90,110,200,,62kgMen,Total,358,True
2,BETERO Takirua,KIR,"Jan 10, 1999",61.36,A,87,112,199,,62kgMen,Total,358,True
3,DETUDAMO Uea,NRU,"Dec 16, 1999",60.92,A,70,85,155,,62kgMen,Total,358,True
4,HEMPSEY Kieren Alan,NZL,"Sep 02, 1999",60.25,A,65,81,146,,62kgMen,Total,358,True
1,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",64.64,A,77,81,86,86,69kgMen,Snatch,358,True
2,COOK Marcincy,NRU,"Apr 16, 2002",67.43,A,75,80,85,85,69kgMen,Snatch,358,True
3,DEIDENANG Cy-Tarrant,NRU,"Nov 07, 2002",67.66,A,40,- 45,45,45,69kgMen,Snatch,358,True
1,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",64.64,A,98,102,108,108,69kgMen,CleanJerk,358,True
2,COOK Marcincy,NRU,"Apr 16, 2002",67.43,A,-100,-100,100,100,69kgMen,CleanJerk,358,True
3,DEIDENANG Cy-Tarrant,NRU,"Nov 07, 2002",67.66,A,50,55,60,60,69kgMen,CleanJerk,358,True
1,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",64.64,A,86,108,194,,69kgMen,Total,358,True
2,COOK Marcincy,NRU,"Apr 16, 2002",67.43,A,85,100,185,,69kgMen,Total,358,True
3,DEIDENANG Cy-Tarrant,NRU,"Nov 07, 2002",67.66,A,45,60,105,,69kgMen,Total,358,True
1,OPELOGE Don,SAM,"May 13, 1999",76.08,A,-105,-105,105,105,77kgMen,Snatch,358,True
2,MILLHOUSE Zachary Heath,AUS,"May 19, 2000",76.23,A,96,100,104,104,77kgMen,Snatch,358,True
3,VAKURUIVALU Timothy Victor Tuitoga,FIJ,"Sep 16, 1999",75.49,A,88,94,- 97,94,77kgMen,Snatch,358,True
4,TEMAKA Isaia Takuya Nuese,TUV,"Feb 14, 2000",73.65,A,88,- 93,93,93,77kgMen,Snatch,358,True
1,OPELOGE Don,SAM,"May 13, 1999",76.08,A,-132,132,-141,132,77kgMen,CleanJerk,358,True
2,MILLHOUSE Zachary Heath,AUS,"May 19, 2000",76.23,A,117,122,129,129,77kgMen,CleanJerk,358,True
3,TEMAKA Isaia Takuya Nuese,TUV,"Feb 14, 2000",73.65,A,110,112,-115,112,77kgMen,CleanJerk,358,True
---,VAKURUIVALU Timothy Victor Tuitoga,FIJ,"Sep 16, 1999",75.49,A,-110,-110,-110,---,77kgMen,CleanJerk,358,True
1,OPELOGE Don,SAM,"May 13, 1999",76.08,A,105,132,237,,77kgMen,Total,358,True
2,MILLHOUSE Zachary Heath,AUS,"May 19, 2000",76.23,A,104,129,233,,77kgMen,Total,358,True
3,TEMAKA Isaia Takuya Nuese,TUV,"Feb 14, 2000",73.65,A,93,112,205,,77kgMen,Total,358,True
---,VAKURUIVALU Timothy Victor Tuitoga,FIJ,"Sep 16, 1999",75.49,A,94,---,---,,77kgMen,Total,358,True
1,NANAI LIVI Maeu,SAM,"Jan 29, 1999",84.54,A,105,110,114,114,85kgMen,Snatch,358,True
2,FARMILOE Alexander Josef,NZL,"Jan 26, 2000",81.59,A,90,94,- 98,94,85kgMen,Snatch,358,True
1,NANAI LIVI Maeu,SAM,"Jan 29, 1999",84.54,A,136,145,-148,145,85kgMen,CleanJerk,358,True
