rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,CHU Xiwang,CHN,"Jan 01, 1980",55.61,A,125,-130,130,130,56kgMen,Snatch,154,True
2,WU Meijin,CHN,"Apr 25, 1980",54.86,A,-115,115,120,120,56kgMen,Snatch,154,True
3,LUKANIN Vladislav,RUS,"Oct 28, 1984",55.71,A,115,120,-122.5,120,56kgMen,Snatch,154,True
4,YANG Chin-Yi,TPE,"May 15, 1981",54.91,A,110,-120,-120,110,56kgMen,Snatch,154,True
5,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Apr 27, 1983",55.45,A,-105,105,110,110,56kgMen,Snatch,154,True
6,GULBEYI Akti,TUR,"Apr 15, 1980",55.50,A,-105,105,110,110,56kgMen,Snatch,154,True
7,SAIA Carmelo,ITA,"Jun 02, 1983",55.44,A,-107.5,-107.5,107.5,107.5,56kgMen,Snatch,154,True
8,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",55.52,A,100,105,107.5,107.5,56kgMen,Snatch,154,True
9,OKSUZ Mehmet,TUR,"Jul 27, 1980",55.82,A,107.5,-112.5,-112.5,107.5,56kgMen,Snatch,154,True
10,SEKIKAWA Yasunobu,JPN,"Mar 21, 1980",55.72,A,105,-110,-110,105,56kgMen,Snatch,154,True
11,CORNETTA Giuliano,ITA,"Dec 19, 1980",55.36,A,102.5,-107.5,-107.5,102.5,56kgMen,Snatch,154,True
12,DAGEAGO Willen Dirk,NRU,"Jul 28, 1983",55.66,A,90,-95,95,95,56kgMen,Snatch,154,True
13,MARTIN Victor,ESP,"Nov 02, 1981",55.74,A,-92.5,92.5,-97.5,92.5,56kgMen,Snatch,154,True
14,SLABY Petr,CZE,"Nov 25, 1983",55.35,A,82.5,85,87.5,87.5,56kgMen,Snatch,154,True
15,PICHLER Mario,AUT,"Jun 21, 1982",54.64,A,77.5,82.5,85,85,56kgMen,Snatch,154,True
16,CHAKO Daniel,NRU,"May 13, 1982",55.70,A,77.5,82.5,85,85,56kgMen,Snatch,154,True
---,TAMRAZYAN Makar,ARM,"Jan 01, 1981",55.96,A,-97.5,-97.5,-97.5,---,56kgMen,Snatch,154,True
---,KODAIR Abdul Latif,KSA,"Nov 05, 1985",55.25,A,-100,-100,-100,---,56kgMen,Snatch,154,True
1,WU Meijin,CHN,"Apr 25, 1980",54.86,A,150,-158,-158,150,56kgMen,CleanJerk,154,True
2,CHU Xiwang,CHN,"Jan 01, 1980",55.61,A,150,-158,-158,150,56kgMen,CleanJerk,154,True
3,LUKANIN Vladislav,RUS,"Oct 28, 1984",55.71,A,145,-152.5,-152.5,145,56kgMen,CleanJerk,154,True
4,YANG Chin-Yi,TPE,"May 15, 1981",54.91,A,140,---,---,140,56kgMen,CleanJerk,154,True
5,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Apr 27, 1983",55.45,A,132.5,135,-140,135,56kgMen,CleanJerk,154,True
6,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",55.52,A,-130,130,132.5,132.5,56kgMen,CleanJerk,154,True
7,OKSUZ Mehmet,TUR,"Jul 27, 1980",55.82,A,125,132.5,-137.5,132.5,56kgMen,CleanJerk,154,True
8,GULBEYI Akti,TUR,"Apr 15, 1980",55.50,A,130,-135,-137.5,130,56kgMen,CleanJerk,154,True
9,SEKIKAWA Yasunobu,JPN,"Mar 21, 1980",55.72,A,125,130,-135,130,56kgMen,CleanJerk,154,True
10,TAMRAZYAN Makar,ARM,"Jan 01, 1981",55.96,A,120,-130,130,130,56kgMen,CleanJerk,154,True
