rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,TAN Chi Chung,TPE,"Feb 24, 1990",55.84,A,-100,100,-103,100,56kgMen,Snatch,98,True
2,AGARIJO Yusuke,JPN,"Sep 16, 1989",55.78,A,95,- 99,99,99,56kgMen,Snatch,98,True
1,TAN Chi Chung,TPE,"Feb 24, 1990",55.84,A,130,-135,135,135,56kgMen,CleanJerk,98,True
2,AGARIJO Yusuke,JPN,"Sep 16, 1989",55.78,A,125,-131,-131,125,56kgMen,CleanJerk,98,True
1,TAN Chi Chung,TPE,"Feb 24, 1990",55.84,A,100,135,235,,56kgMen,Total,98,True
2,AGARIJO Yusuke,JPN,"Sep 16, 1989",55.78,A,99,125,224,,56kgMen,Total,98,True
1,MAMOYAN Rubik,ARM,"Nov 01, 1989",61.22,A,114,-120,120,120,62kgMen,Snatch,98,True
2,HUTCHINSON Sean Michael,USA,"Aug 22, 1987",61.22,A,105,109,112,112,62kgMen,Snatch,98,True
3,LEE Alex,USA,"Nov 18, 1988",62.00,A,-108,108,112,112,62kgMen,Snatch,98,True
4,TAMASHIRO Narikazu,JPN,"Jan 31, 1989",61.78,A,100,105,108,108,62kgMen,Snatch,98,True
5,CHIANG Tsung-Ting,TPE,"Jun 22, 1989",60.76,A,-100,100,105,105,62kgMen,Snatch,98,True
1,LEE Alex,USA,"Nov 18, 1988",62.00,A,137,141,147,147,62kgMen,CleanJerk,98,True
2,TAMASHIRO Narikazu,JPN,"Jan 31, 1989",61.78,A,130,136,-140,136,62kgMen,CleanJerk,98,True
3,CHIANG Tsung-Ting,TPE,"Jun 22, 1989",60.76,A,130,134,-140,134,62kgMen,CleanJerk,98,True
4,HUTCHINSON Sean Michael,USA,"Aug 22, 1987",61.22,A,127,131,133,133,62kgMen,CleanJerk,98,True
---,MAMOYAN Rubik,ARM,"Nov 01, 1989",61.22,A,-140,-140,-140,---,62kgMen,CleanJerk,98,True
1,LEE Alex,USA,"Nov 18, 1988",62.00,A,112,147,259,,62kgMen,Total,98,True
2,HUTCHINSON Sean Michael,USA,"Aug 22, 1987",61.22,A,112,133,245,,62kgMen,Total,98,True
3,TAMASHIRO Narikazu,JPN,"Jan 31, 1989",61.78,A,108,136,244,,62kgMen,Total,98,True
