rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,LAI Gia Thanh,VIE,"Born: May 03, 1998",B.weight: 55.45,Group: A,1: -118,2: 118,3: 122,Total: 122,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 55.60,Group: A,1: 112,2: 115,3: 117,Total: 117,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,NGO Son Dinh,VIE,"Born: Aug 02, 2001",B.weight: 55.75,Group: A,1: -113,2: 113,3: -116,Total: 113,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,SOMBOON-UAN Thada,THA,"Born: Nov 03, 2000",B.weight: 55.70,Group: A,1: -105,2: 105,3: 107,Total: 107,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,LIM Kanghun,KOR,"Born: Jun 29, 1998",B.weight: 55.75,Group: A,1: 100,2: -105,3: 106,Total: 106,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,HIRAI Kaito,JPN,"Born: Sep 16, 1998",B.weight: 55.70,Group: A,1: 97,2: 101,3: 105,Total: 105,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,KUBO Kaito,JPN,"Born: Jan 24, 1999",B.weight: 55.60,Group: A,1: 95,2: 98,3: 101,Total: 101,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,IANCU Valentin-Ionadi,ROU,"Born: Jan 16, 2000",B.weight: 55.85,Group: A,1: 93,2: 98,3: -100,Total: 98,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,YU Cheng-En,TPE,"Born: Jul 11, 1999",B.weight: 55.75,Group: A,1: 90,2: 94,3: - 97,Total: 94,56kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 1,LAI Gia Thanh,VIE,"Born: May 03, 1998",B.weight: 55.45,Group: A,1: -144,2: 144,3: -150,Total: 144,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,LIM Kanghun,KOR,"Born: Jun 29, 1998",B.weight: 55.75,Group: A,1: 135,2: 138,3: 143,Total: 143,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 55.60,Group: A,1: -134,2: 134,3: 137,Total: 137,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,NGO Son Dinh,VIE,"Born: Aug 02, 2001",B.weight: 55.75,Group: A,1: 136,2: -142,3: ---,Total: 136,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,HIRAI Kaito,JPN,"Born: Sep 16, 1998",B.weight: 55.70,Group: A,1: 130,2: 136,3: -141,Total: 136,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,YU Cheng-En,TPE,"Born: Jul 11, 1999",B.weight: 55.75,Group: A,1: 120,2: 126,3: 130,Total: 130,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,KUBO Kaito,JPN,"Born: Jan 24, 1999",B.weight: 55.60,Group: A,1: 125,2: 129,3: -133,Total: 129,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,IANCU Valentin-Ionadi,ROU,"Born: Jan 16, 2000",B.weight: 55.85,Group: A,1: 122,2: 128,3: -131,Total: 128,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,SOMBOON-UAN Thada,THA,"Born: Nov 03, 2000",B.weight: 55.70,Group: A,1: 122,2: 127,3: -131,Total: 127,56kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 1,LAI Gia Thanh,VIE,"Born: May 03, 1998",B.weight: 55.45,Group: A,Snatch: 122,CI&Jerk: 144,Total: 266,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 55.60,Group: A,Snatch: 117,CI&Jerk: 137,Total: 254,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,NGO Son Dinh,VIE,"Born: Aug 02, 2001",B.weight: 55.75,Group: A,Snatch: 113,CI&Jerk: 136,Total: 249,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,LIM Kanghun,KOR,"Born: Jun 29, 1998",B.weight: 55.75,Group: A,Snatch: 106,CI&Jerk: 143,Total: 249,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,HIRAI Kaito,JPN,"Born: Sep 16, 1998",B.weight: 55.70,Group: A,Snatch: 105,CI&Jerk: 136,Total: 241,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,SOMBOON-UAN Thada,THA,"Born: Nov 03, 2000",B.weight: 55.70,Group: A,Snatch: 107,CI&Jerk: 127,Total: 234,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,KUBO Kaito,JPN,"Born: Jan 24, 1999",B.weight: 55.60,Group: A,Snatch: 101,CI&Jerk: 129,Total: 230,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,IANCU Valentin-Ionadi,ROU,"Born: Jan 16, 2000",B.weight: 55.85,Group: A,Snatch: 98,CI&Jerk: 128,Total: 226,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,YU Cheng-En,TPE,"Born: Jul 11, 1999",B.weight: 55.75,Group: A,Snatch: 94,CI&Jerk: 130,Total: 224,,56kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 1,ERGASHEV Adkhamjon,UZB,"Born: Mar 12, 1999",B.weight: 61.70,Group: A,1: 125,2: 130,3: 135,Total: 135,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 61.45,Group: A,1: 122,2: 124,3: 127,Total: 127,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,BUPPHAMALA Patiphan,THA,"Born: Aug 27, 1999",B.weight: 61.65,Group: A,1: -120,2: 120,3: 123,Total: 123,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,PEDRAK Benjamin Ludovic Matthieu,FRA,"Born: Nov 25, 1998",B.weight: 61.65,Group: A,1: 115,2: 120,3: 122,Total: 122,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,MAU Jon Luke,GER,"Born: Oct 02, 1998",B.weight: 61.80,Group: A,1: 115,2: 119,3: 121,Total: 121,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,GUNGOR Isa,TUR,"Born: Sep 13, 1998",B.weight: 62.00,Group: A,1: -117,2: -117,3: 117,Total: 117,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,ELTAMADI Ahmed Abdelghani Said,EGY,"Born: Jan 16, 1999",B.weight: 61.90,Group: A,1: 115,2: -120,3: -120,Total: 115,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,YASIN Mohammad,INA,"Born: Jan 18, 2000",B.weight: 61.70,Group: A,1: 115,2: -120,3: -122,Total: 115,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,KAKHRAMONOV Mukhammadali,UZB,"Born: Aug 10, 1998",B.weight: 61.75,Group: B,1: 106,2: 109,3: 112,Total: 112,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 10,KARA Ramazan,TUR,"Born: Jun 19, 1999",B.weight: 61.85,Group: A,1: 112,2: -115,3: -115,Total: 112,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 11,CHIANG Nien-En,TPE,"Born: Feb 19, 2000",B.weight: 61.10,Group: B,1: 110,2: -114,3: -114,Total: 110,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 12,KIMURA Yuki,JPN,"Born: Mar 10, 1999",B.weight: 61.90,Group: B,1: -110,2: 110,3: -113,Total: 110,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 13,RATCHARAK Aekkarat,THA,"Born: Aug 25, 2000",B.weight: 61.20,Group: B,1: -105,2: 106,3: -111,Total: 106,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 14,REYES Alexander Kekoa Uganiza,USA,"Born: May 10, 1998",B.weight: 62.00,Group: B,1: 97,2: -102,3: 102,Total: 102,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 15,MILLEN Carlos Eugene,USA,"Born: Sep 07, 2000",B.weight: 61.05,Group: B,1: 95,2: 100,3: -103,Total: 100,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: ---,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 62.00,Group: A,1: -116,2: -116,3: -116,Total: ---,62kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 1,ERGASHEV Adkhamjon,UZB,"Born: Mar 12, 1999",B.weight: 61.70,Group: A,1: 155,2: 160,3: -165,Total: 160,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,MAU Jon Luke,GER,"Born: Oct 02, 1998",B.weight: 61.80,Group: A,1: 150,2: 157,3: -161,Total: 157,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 61.45,Group: A,1: 146,2: 150,3: -153,Total: 150,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,KARA Ramazan,TUR,"Born: Jun 19, 1999",B.weight: 61.85,Group: A,1: 142,2: 147,3: 149,Total: 149,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,ELTAMADI Ahmed Abdelghani Said,EGY,"Born: Jan 16, 1999",B.weight: 61.90,Group: A,1: 145,2: 148,3: -151,Total: 148,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 62.00,Group: A,1: 147,2: -152,3: -152,Total: 147,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,YASIN Mohammad,INA,"Born: Jan 18, 2000",B.weight: 61.70,Group: A,1: 140,2: -147,3: 147,Total: 147,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,BUPPHAMALA Patiphan,THA,"Born: Aug 27, 1999",B.weight: 61.65,Group: A,1: -143,2: -143,3: 143,Total: 143,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,CHIANG Nien-En,TPE,"Born: Feb 19, 2000",B.weight: 61.10,Group: B,1: 140,2: -143,3: -143,Total: 140,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 10,KAKHRAMONOV Mukhammadali,UZB,"Born: Aug 10, 1998",B.weight: 61.75,Group: B,1: 135,2: 140,3: -146,Total: 140,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 11,RATCHARAK Aekkarat,THA,"Born: Aug 25, 2000",B.weight: 61.20,Group: B,1: 130,2: 136,3: 138,Total: 138,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 12,GUNGOR Isa,TUR,"Born: Sep 13, 1998",B.weight: 62.00,Group: A,1: 133,2: 138,3: -142,Total: 138,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 13,PEDRAK Benjamin Ludovic Matthieu,FRA,"Born: Nov 25, 1998",B.weight: 61.65,Group: A,1: -136,2: 136,3: -142,Total: 136,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 14,KIMURA Yuki,JPN,"Born: Mar 10, 1999",B.weight: 61.90,Group: B,1: 133,2: -136,3: -136,Total: 133,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 15,MILLEN Carlos Eugene,USA,"Born: Sep 07, 2000",B.weight: 61.05,Group: B,1: 127,2: 131,3: -135,Total: 131,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 16,REYES Alexander Kekoa Uganiza,USA,"Born: May 10, 1998",B.weight: 62.00,Group: B,1: 123,2: -128,3: 131,Total: 131,62kgMen,CleanJerk,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 1,ERGASHEV Adkhamjon,UZB,"Born: Mar 12, 1999",B.weight: 61.70,Group: A,Snatch: 135,CI&Jerk: 160,Total: 295,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,MAU Jon Luke,GER,"Born: Oct 02, 1998",B.weight: 61.80,Group: A,Snatch: 121,CI&Jerk: 157,Total: 278,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 61.45,Group: A,Snatch: 127,CI&Jerk: 150,Total: 277,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,BUPPHAMALA Patiphan,THA,"Born: Aug 27, 1999",B.weight: 61.65,Group: A,Snatch: 123,CI&Jerk: 143,Total: 266,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,ELTAMADI Ahmed Abdelghani Said,EGY,"Born: Jan 16, 1999",B.weight: 61.90,Group: A,Snatch: 115,CI&Jerk: 148,Total: 263,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,YASIN Mohammad,INA,"Born: Jan 18, 2000",B.weight: 61.70,Group: A,Snatch: 115,CI&Jerk: 147,Total: 262,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,KARA Ramazan,TUR,"Born: Jun 19, 1999",B.weight: 61.85,Group: A,Snatch: 112,CI&Jerk: 149,Total: 261,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,PEDRAK Benjamin Ludovic Matthieu,FRA,"Born: Nov 25, 1998",B.weight: 61.65,Group: A,Snatch: 122,CI&Jerk: 136,Total: 258,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,GUNGOR Isa,TUR,"Born: Sep 13, 1998",B.weight: 62.00,Group: A,Snatch: 117,CI&Jerk: 138,Total: 255,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 10,KAKHRAMONOV Mukhammadali,UZB,"Born: Aug 10, 1998",B.weight: 61.75,Group: B,Snatch: 112,CI&Jerk: 140,Total: 252,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 11,CHIANG Nien-En,TPE,"Born: Feb 19, 2000",B.weight: 61.10,Group: B,Snatch: 110,CI&Jerk: 140,Total: 250,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 12,RATCHARAK Aekkarat,THA,"Born: Aug 25, 2000",B.weight: 61.20,Group: B,Snatch: 106,CI&Jerk: 138,Total: 244,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 13,KIMURA Yuki,JPN,"Born: Mar 10, 1999",B.weight: 61.90,Group: B,Snatch: 110,CI&Jerk: 133,Total: 243,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 14,REYES Alexander Kekoa Uganiza,USA,"Born: May 10, 1998",B.weight: 62.00,Group: B,Snatch: 102,CI&Jerk: 131,Total: 233,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 15,MILLEN Carlos Eugene,USA,"Born: Sep 07, 2000",B.weight: 61.05,Group: B,Snatch: 100,CI&Jerk: 131,Total: 231,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: ---,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 62.00,Group: A,Snatch: ---,CI&Jerk: 147,Total: ---,,62kgMen,Total,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 1,CUMMINGS JR Clarence,USA,"Born: Jun 06, 2000",B.weight: 68.95,Group: A,1: 136,2: 140,3: -145,Total: 140,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,OZBEK Muhammed Furkan,TUR,"Born: Jan 24, 2001",B.weight: 68.95,Group: A,1: 133,2: 136,3: 138,Total: 138,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,ILHAN Ramazan,TUR,"Born: Dec 20, 1998",B.weight: 68.60,Group: A,1: 137,2: -140,3: -142,Total: 137,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,JEERAM Suttipong,THA,"Born: Apr 28, 2000",B.weight: 68.90,Group: A,1: 132,2: -136,3: 137,Total: 137,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,DUMITRASCU Paul,ROU,"Born: Jan 31, 2000",B.weight: 69.00,Group: A,1: 130,2: 134,3: -137,Total: 134,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,YAMANE Daichi,JPN,"Born: Apr 09, 1998",B.weight: 68.55,Group: B,1: 125,2: 130,3: -134,Total: 130,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,SHEULI Achinta,IND,"Born: Nov 24, 2001",B.weight: 68.95,Group: B,1: -125,2: 125,3: 129,Total: 129,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,OSORIO HERNANDEZ Jose Luis,COL,"Born: Mar 04, 2000",B.weight: 66.00,Group: B,1: -125,2: 125,3: 128,Total: 128,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,SANDOVAL PARRAS Kevin David,COL,"Born: Oct 23, 1999",B.weight: 68.60,Group: B,1: -125,2: 125,3: 128,Total: 128,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 10,CARP Constantin,ROU,"Born: Jun 03, 1999",B.weight: 68.90,Group: B,1: 123,2: 127,3: -130,Total: 127,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 11,KUDLASZYK Piotr Mateusz,POL,"Born: May 29, 1999",B.weight: 68.60,Group: B,1: 122,2: 126,3: -129,Total: 126,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 12,SHAMSHIDINOV Khakimjon,UZB,"Born: May 18, 2001",B.weight: 68.85,Group: B,1: 121,2: -125,3: 125,Total: 125,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 13,SANCHEZ VELEZ Jorge Jesus,PUR,"Born: Nov 04, 1998",B.weight: 68.75,Group: A,1: -125,2: -125,3: 125,Total: 125,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 14,RASHIDOV Bunyad,TKM,"Born: Mar 05, 2000",B.weight: 64.65,Group: C,1: -120,2: 120,3: 124,Total: 124,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 15,RAKHIMOV Musharafbek,UZB,"Born: May 09, 2001",B.weight: 68.80,Group: B,1: 117,2: 121,3: -125,Total: 121,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
Rank: 16,SANCHIS SERRANO Tomas,ESP,"Born: May 26, 1998",B.weight: 68.50,Group: C,1: 113,2: 117,3: -120,Total: 117,69kgMen,Snatch,2018 IWF JUNIOR WORLD CHAMPIONSHIPS
