rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",54.70,A,105,112,-117,112,55kgMen,Snatch,496,False
1,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",54.70,A,133,140,143,143,55kgMen,CleanJerk,496,False
1,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",54.70,A,112,143,255,,55kgMen,Total,496,False
1,THACH Kim Tuan,VIE,"Jan 15, 1994",60.65,A,-129,129,132,132,61kgMen,Snatch,496,False
2,MISHVELIDZE Shota,GEO,"Oct 18, 1994",60.95,A,123,128,131,131,61kgMen,Snatch,496,False
3,SCARANTINO Mirco,ITA,"Jan 16, 1995",60.95,A,115,118,-122,118,61kgMen,Snatch,496,False
4,CENIZA John Fabuar,PHI,"Feb 07, 1998",60.75,A,110,115,117,117,61kgMen,Snatch,496,False
5,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.35,A,111,116,-119,116,61kgMen,Snatch,496,False
6,LUNGU Daniel,MDA,"Oct 16, 1998",60.90,A,113,-114,-117,113,61kgMen,Snatch,496,False
7,MAU Jon Luke,GER,"Oct 02, 1998",60.80,A,112,-116,-116,112,61kgMen,Snatch,496,False
8,MASSIDDA Sergio,ITA,"Jan 26, 2002",61.00,A,-110,110,-119,110,61kgMen,Snatch,496,False
1,THACH Kim Tuan,VIE,"Jan 15, 1994",60.65,A,-156,156,161,161,61kgMen,CleanJerk,496,False
2,MISHVELIDZE Shota,GEO,"Oct 18, 1994",60.95,A,145,151,155,155,61kgMen,CleanJerk,496,False
3,MAU Jon Luke,GER,"Oct 02, 1998",60.80,A,145,150,154,154,61kgMen,CleanJerk,496,False
4,CENIZA John Fabuar,PHI,"Feb 07, 1998",60.75,A,144,149,152,152,61kgMen,CleanJerk,496,False
5,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.35,A,141,147,151,151,61kgMen,CleanJerk,496,False
6,SCARANTINO Mirco,ITA,"Jan 16, 1995",60.95,A,142,147,-152,147,61kgMen,CleanJerk,496,False
7,MASSIDDA Sergio,ITA,"Jan 26, 2002",61.00,A,-135,135,140,140,61kgMen,CleanJerk,496,False
8,LUNGU Daniel,MDA,"Oct 16, 1998",60.90,A,130,135,-138,135,61kgMen,CleanJerk,496,False
1,THACH Kim Tuan,VIE,"Jan 15, 1994",60.65,A,132,161,293,,61kgMen,Total,496,False
2,MISHVELIDZE Shota,GEO,"Oct 18, 1994",60.95,A,131,155,286,,61kgMen,Total,496,False
3,CENIZA John Fabuar,PHI,"Feb 07, 1998",60.75,A,117,152,269,,61kgMen,Total,496,False
4,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.35,A,116,151,267,,61kgMen,Total,496,False
5,MAU Jon Luke,GER,"Oct 02, 1998",60.80,A,112,154,266,,61kgMen,Total,496,False
6,SCARANTINO Mirco,ITA,"Jan 16, 1995",60.95,A,118,147,265,,61kgMen,Total,496,False
7,MASSIDDA Sergio,ITA,"Jan 26, 2002",61.00,A,110,140,250,,61kgMen,Total,496,False
8,LUNGU Daniel,MDA,"Oct 16, 1998",60.90,A,113,135,248,,61kgMen,Total,496,False
1,ZANNI Mirko,ITA,"Oct 16, 1997",66.95,A,140,-145,-146,140,67kgMen,Snatch,496,False
2,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",66.90,A,138,-142,-142,138,67kgMen,Snatch,496,False
3,CASTRO MARINO Victor,ESP,"Dec 18, 1992",67.00,A,128,132,134,134,67kgMen,Snatch,496,False
4,CHKHEIDZE Goga,GEO,"Feb 11, 1996",66.90,A,125,129,133,133,67kgMen,Snatch,496,False
5,COLONIA Nestor,PHI,"Feb 16, 1992",63.30,A,110,120,-130,120,67kgMen,Snatch,496,False
1,ZANNI Mirko,ITA,"Oct 16, 1997",66.95,A,165,-175,-175,165,67kgMen,CleanJerk,496,False
2,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",66.90,A,160,-165,-165,160,67kgMen,CleanJerk,496,False
3,CHKHEIDZE Goga,GEO,"Feb 11, 1996",66.90,A,151,158,-166,158,67kgMen,CleanJerk,496,False
4,COLONIA Nestor,PHI,"Feb 16, 1992",63.30,A,140,150,157,157,67kgMen,CleanJerk,496,False
5,CASTRO MARINO Victor,ESP,"Dec 18, 1992",67.00,A,142,-147,---,142,67kgMen,CleanJerk,496,False
1,ZANNI Mirko,ITA,"Oct 16, 1997",66.95,A,140,165,305,,67kgMen,Total,496,False
2,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",66.90,A,138,160,298,,67kgMen,Total,496,False
3,CHKHEIDZE Goga,GEO,"Feb 11, 1996",66.90,A,133,158,291,,67kgMen,Total,496,False
4,COLONIA Nestor,PHI,"Feb 16, 1992",63.30,A,120,157,277,,67kgMen,Total,496,False
5,CASTRO MARINO Victor,ESP,"Dec 18, 1992",67.00,A,134,142,276,,67kgMen,Total,496,False
1,ROBU Marin,MDA,"Mar 19, 2000",72.80,A,145,150,152,152,73kgMen,Snatch,496,False
2,BEN HNIA Karem,TUN,"Nov 13, 1994",72.65,A,145,149,-152,149,73kgMen,Snatch,496,False
3,PETROV Sergei,RUS,"Feb 17, 1994",72.75,A,140,144,147,147,73kgMen,Snatch,496,False
4,ESPOSITO Salvatore,ITA,"Sep 05, 1997",72.90,A,-136,-136,136,136,73kgMen,Snatch,496,False
5,KRING Tim,DEN,"Sep 16, 1990",73.00,A,135,-138,-140,135,73kgMen,Snatch,496,False
6,GARCIA Jeffrey,PHI,"Feb 02, 1992",71.55,A,110,120,-123,120,73kgMen,Snatch,496,False
7,SANCHEZ VELEZ Jorge Jesus,PUR,"Nov 04, 1998",71.80,A,-120,120,-128,120,73kgMen,Snatch,496,False
1,BEN HNIA Karem,TUN,"Nov 13, 1994",72.65,A,180,184,---,184,73kgMen,CleanJerk,496,False
2,ROBU Marin,MDA,"Mar 19, 2000",72.80,A,170,176,180,180,73kgMen,CleanJerk,496,False
3,ESPOSITO Salvatore,ITA,"Sep 05, 1997",72.90,A,160,166,170,170,73kgMen,CleanJerk,496,False
4,KRING Tim,DEN,"Sep 16, 1990",73.00,A,160,166,-171,166,73kgMen,CleanJerk,496,False
5,PETROV Sergei,RUS,"Feb 17, 1994",72.75,A,160,165,-170,165,73kgMen,CleanJerk,496,False
6,SANCHEZ VELEZ Jorge Jesus,PUR,"Nov 04, 1998",71.80,A,150,-160,-168,150,73kgMen,CleanJerk,496,False
7,GARCIA Jeffrey,PHI,"Feb 02, 1992",71.55,A,-140,140,150,150,73kgMen,CleanJerk,496,False
1,BEN HNIA Karem,TUN,"Nov 13, 1994",72.65,A,149,184,333,,73kgMen,Total,496,False
2,ROBU Marin,MDA,"Mar 19, 2000",72.80,A,152,180,332,,73kgMen,Total,496,False
3,PETROV Sergei,RUS,"Feb 17, 1994",72.75,A,147,165,312,,73kgMen,Total,496,False
4,ESPOSITO Salvatore,ITA,"Sep 05, 1997",72.90,A,136,170,306,,73kgMen,Total,496,False
5,KRING Tim,DEN,"Sep 16, 1990",73.00,A,135,166,301,,73kgMen,Total,496,False
6,SANCHEZ VELEZ Jorge Jesus,PUR,"Nov 04, 1998",71.80,A,120,150,270,,73kgMen,Total,496,False
7,GARCIA Jeffrey,PHI,"Feb 02, 1992",71.55,A,120,150,270,,73kgMen,Total,496,False
1,PIZZOLATO Antonino,ITA,"Aug 20, 1996",81.00,A,155,160,-163,160,81kgMen,Snatch,496,False
2,MAURUS Harrison James,USA,"Feb 26, 2000",80.55,A,150,155,158,158,81kgMen,Snatch,496,False
3,BELLEMARRE Alex,CAN,"Jun 22, 1998",79.95,A,148,-152,-152,148,81kgMen,Snatch,496,False
4,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",75.80,A,135,140,143,143,81kgMen,Snatch,496,False
5,GONZALEZ BAEZ Alejandro,ESP,"Sep 22, 1990",80.75,A,-140,140,-145,140,81kgMen,Snatch,496,False
6,BAHLOUL Ramzi,TUN,"Oct 18, 1989",80.45,A,-130,-136,136,136,81kgMen,Snatch,496,False
1,PIZZOLATO Antonino,ITA,"Aug 20, 1996",81.00,A,190,195,-198,195,81kgMen,CleanJerk,496,False
2,MAURUS Harrison James,USA,"Feb 26, 2000",80.55,A,190,195,-200,195,81kgMen,CleanJerk,496,False
3,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",75.80,A,170,176,-181,176,81kgMen,CleanJerk,496,False
4,BELLEMARRE Alex,CAN,"Jun 22, 1998",79.95,A,175,-178,-178,175,81kgMen,CleanJerk,496,False
5,BAHLOUL Ramzi,TUN,"Oct 18, 1989",80.45,A,160,---,---,160,81kgMen,CleanJerk,496,False
---,GONZALEZ BAEZ Alejandro,ESP,"Sep 22, 1990",80.75,A,-176,-181,-181,---,81kgMen,CleanJerk,496,False
1,PIZZOLATO Antonino,ITA,"Aug 20, 1996",81.00,A,160,195,355,,81kgMen,Total,496,False
2,MAURUS Harrison James,USA,"Feb 26, 2000",80.55,A,158,195,353,,81kgMen,Total,496,False
3,BELLEMARRE Alex,CAN,"Jun 22, 1998",79.95,A,148,175,323,,81kgMen,Total,496,False
4,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",75.80,A,143,176,319,,81kgMen,Total,496,False
5,BAHLOUL Ramzi,TUN,"Oct 18, 1989",80.45,A,136,160,296,,81kgMen,Total,496,False
---,GONZALEZ BAEZ Alejandro,ESP,"Sep 22, 1990",80.75,A,140,---,---,,81kgMen,Total,496,False
1,SAEZ VERA Olfides,CUB,"Sep 24, 1994",88.80,A,155,160,163,163,89kgMen,Snatch,496,False
2,IAKOVIDIS Theodoros,GRE,"Feb 12, 1991",88.65,A,155,159,-162,159,89kgMen,Snatch,496,False
3,RETULAINEN Eero Eljas,FIN,"Oct 13, 1992",88.90,A,143,146,148,148,89kgMen,Snatch,496,False
4,COOPER Travis Daniel,USA,"Jan 27, 1988",88.50,A,140,-145,145,145,89kgMen,Snatch,496,False
5,MUSIC Amar,CRO,"Mar 21, 1987",88.20,A,135,-141,144,144,89kgMen,Snatch,496,False
---,KOSMAC Anze,SLO,"Jul 30, 1993",87.45,A,-132,-132,-132,---,89kgMen,Snatch,496,False
1,SAEZ VERA Olfides,CUB,"Sep 24, 1994",88.80,A,190,196,-200,196,89kgMen,CleanJerk,496,False
2,IAKOVIDIS Theodoros,GRE,"Feb 12, 1991",88.65,A,186,191,195,195,89kgMen,CleanJerk,496,False
3,COOPER Travis Daniel,USA,"Jan 27, 1988",88.50,A,175,181,-185,181,89kgMen,CleanJerk,496,False
