rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,YAMAGUCHI Yuto,JPN,"Born: Jun 15, 2000",B.weight: 54.35,Group: A,1: 98,2: 101,3: 103,Total: 103,55kgMen,Snatch,457
Rank: 2,MASSIDDA Sergio,ITA,"Born: Jan 26, 2002",B.weight: 54.95,Group: A,1: 100,2: 102,3: -104,Total: 102,55kgMen,Snatch,457
Rank: 3,LIN Zhi Ting,TPE,"Born: Jun 27, 1999",B.weight: 54.90,Group: A,1: 95,2: 98,3: -100,Total: 98,55kgMen,Snatch,457
Rank: 4,KUBO Kaito,JPN,"Born: Jan 24, 1999",B.weight: 54.90,Group: A,1: 93,2: 96,3: - 99,Total: 96,55kgMen,Snatch,457
Rank: 5,TOM Seth Sinjon,USA,"Born: Apr 04, 2002",B.weight: 54.60,Group: A,1: 91,2: - 94,3: 95,Total: 95,55kgMen,Snatch,457
Rank: 1,MASSIDDA Sergio,ITA,"Born: Jan 26, 2002",B.weight: 54.95,Group: A,1: 125,2: 128,3: 131,Total: 131,55kgMen,CleanJerk,457
Rank: 2,KUBO Kaito,JPN,"Born: Jan 24, 1999",B.weight: 54.90,Group: A,1: 122,2: 126,3: 128,Total: 128,55kgMen,CleanJerk,457
Rank: 3,LIN Zhi Ting,TPE,"Born: Jun 27, 1999",B.weight: 54.90,Group: A,1: 121,2: -126,3: -126,Total: 121,55kgMen,CleanJerk,457
Rank: 4,YAMAGUCHI Yuto,JPN,"Born: Jun 15, 2000",B.weight: 54.35,Group: A,1: -120,2: 120,3: -123,Total: 120,55kgMen,CleanJerk,457
Rank: 5,TOM Seth Sinjon,USA,"Born: Apr 04, 2002",B.weight: 54.60,Group: A,1: 115,2: -120,3: -120,Total: 115,55kgMen,CleanJerk,457
Rank: 1,MASSIDDA Sergio,ITA,"Born: Jan 26, 2002",B.weight: 54.95,Group: A,Snatch: 102,CI&Jerk: 131,Total: 233,,55kgMen,Total,457
Rank: 2,KUBO Kaito,JPN,"Born: Jan 24, 1999",B.weight: 54.90,Group: A,Snatch: 96,CI&Jerk: 128,Total: 224,,55kgMen,Total,457
Rank: 3,YAMAGUCHI Yuto,JPN,"Born: Jun 15, 2000",B.weight: 54.35,Group: A,Snatch: 103,CI&Jerk: 120,Total: 223,,55kgMen,Total,457
Rank: 4,LIN Zhi Ting,TPE,"Born: Jun 27, 1999",B.weight: 54.90,Group: A,Snatch: 98,CI&Jerk: 121,Total: 219,,55kgMen,Total,457
Rank: 5,TOM Seth Sinjon,USA,"Born: Apr 04, 2002",B.weight: 54.60,Group: A,Snatch: 95,CI&Jerk: 115,Total: 210,,55kgMen,Total,457
Rank: 1,TOPTAS Caner,TUR,"Born: Aug 14, 2001",B.weight: 60.95,Group: A,1: 121,2: -125,3: 125,Total: 125,61kgMen,Snatch,457
Rank: 2,DONEN Dogan,TUR,"Born: Dec 10, 2002",B.weight: 60.80,Group: A,1: 116,2: 119,3: 121,Total: 121,61kgMen,Snatch,457
Rank: 3,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.65,Group: A,1: -115,2: 115,3: 120,Total: 120,61kgMen,Snatch,457
Rank: 4,LY Quang Vinh,VIE,"Born: Apr 14, 1999",B.weight: 59.40,Group: A,1: 117,2: -121,3: -121,Total: 117,61kgMen,Snatch,457
Rank: 5,RUIU Davide,ITA,"Born: Jun 22, 2001",B.weight: 60.90,Group: A,1: -115,2: 115,3: -118,Total: 115,61kgMen,Snatch,457
Rank: 6,BAE Moonsu,KOR,"Born: Mar 07, 1999",B.weight: 61.00,Group: A,1: -115,2: 115,3: -118,Total: 115,61kgMen,Snatch,457
