rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,SIMONA Nestakova,SVK,"Jul 15, 1999",44.94,A,0.0,0.0,0.0,27,48kgWomen,Snatch,273,True
---,SIMONA Nestakova,SVK,"Jul 15, 1999",44.94,A,0.0,0.0,0.0,40,48kgWomen,CleanJerk,273,True
1,SIMONA Nestakova,SVK,"Jul 15, 1999",44.94,A,27,40,67,,48kgWomen,Total,273,True
---,BROWN Jill,SCO,"Sep 30, 1981",52.88,A,0.0,0.0,0.0,36,53kgWomen,Snatch,273,True
---,ALHADDAD Amna Salman Yousuf Hassan,UAE,"Oct 21, 1989",52.92,A,0.0,0.0,0.0,38,53kgWomen,Snatch,273,True
---,GULAM Noorin Mahomed Rafik,GBR,"Sep 06, 1995",52.89,A,0.0,0.0,0.0,53,53kgWomen,Snatch,273,True
---,WILL Colette,SCO,"Nov 07, 1992",50.04,A,0.0,0.0,0.0,53,53kgWomen,Snatch,273,True
---,CRAIG Gabrielle Alexandria,IRL,"Oct 14, 1985",51.79,A,0.0,0.0,0.0,58,53kgWomen,Snatch,273,True
---,VEZNIKOVA Veronika,CZE,"Jan 31, 1990",51.47,A,0.0,0.0,0.0,58,53kgWomen,Snatch,273,True
---,BROWN Jill,SCO,"Sep 30, 1981",52.88,A,0.0,0.0,0.0,45,53kgWomen,CleanJerk,273,True
---,ALHADDAD Amna Salman Yousuf Hassan,UAE,"Oct 21, 1989",52.92,A,0.0,0.0,0.0,48,53kgWomen,CleanJerk,273,True
---,GULAM Noorin Mahomed Rafik,GBR,"Sep 06, 1995",52.89,A,0.0,0.0,0.0,63,53kgWomen,CleanJerk,273,True
---,WILL Colette,SCO,"Nov 07, 1992",50.04,A,0.0,0.0,0.0,73,53kgWomen,CleanJerk,273,True
---,CRAIG Gabrielle Alexandria,IRL,"Oct 14, 1985",51.79,A,0.0,0.0,0.0,69,53kgWomen,CleanJerk,273,True
---,VEZNIKOVA Veronika,CZE,"Jan 31, 1990",51.47,A,0.0,0.0,0.0,72,53kgWomen,CleanJerk,273,True
