rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,GAFFNEY Jett Alexander,AUS,"Dec 02, 2002",55.55,A,58,64,69,69,56kgMen,Snatch,398,True
1,GAFFNEY Jett Alexander,AUS,"Dec 02, 2002",55.55,A,74,-80,80,80,56kgMen,CleanJerk,398,True
1,GAFFNEY Jett Alexander,AUS,"Dec 02, 2002",55.55,A,69,80,149,,56kgMen,Total,398,True
1,MOSES Ezekiel,NRU,"Jul 02, 2001",61.34,B,-85,90,95,95,62kgMen,Snatch,398,True
2,TURTON Rourke Harry,AUS,"May 10, 2002",61.43,B,65,-69,-69,65,62kgMen,Snatch,398,True
3,DAVIS Kaia,NIU,"Mar 28, 2004",60.28,B,50,55,-60,55,62kgMen,Snatch,398,True
1,MOSES Ezekiel,NRU,"Jul 02, 2001",61.34,B,120,-125,-125,120,62kgMen,CleanJerk,398,True
2,TURTON Rourke Harry,AUS,"May 10, 2002",61.43,B,70,76,---,76,62kgMen,CleanJerk,398,True
3,DAVIS Kaia,NIU,"Mar 28, 2004",60.28,B,67,70,75,75,62kgMen,CleanJerk,398,True
1,MOSES Ezekiel,NRU,"Jul 02, 2001",61.34,B,95,120,215,,62kgMen,Total,398,True
2,TURTON Rourke Harry,AUS,"May 10, 2002",61.43,B,65,76,141,,62kgMen,Total,398,True
3,DAVIS Kaia,NIU,"Mar 28, 2004",60.28,B,55,75,130,,62kgMen,Total,398,True
1,DOGUAPE Larko,NRU,"Jul 05, 2000",67.73,B,-97,97,102,102,69kgMen,Snatch,398,True
2,DAVIS Jack Andrew,AUS,"Aug 31, 2002",67.59,B,-73,73,77,77,69kgMen,Snatch,398,True
1,DOGUAPE Larko,NRU,"Jul 05, 2000",67.73,B,123,130,133,133,69kgMen,CleanJerk,398,True
2,DAVIS Jack Andrew,AUS,"Aug 31, 2002",67.59,B,88,93,-98,93,69kgMen,CleanJerk,398,True
1,DOGUAPE Larko,NRU,"Jul 05, 2000",67.73,B,102,133,235,,69kgMen,Total,398,True
2,DAVIS Jack Andrew,AUS,"Aug 31, 2002",67.59,B,77,93,170,,69kgMen,Total,398,True
1,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",73.82,C,100,105,-110,105,77kgMen,Snatch,398,True
2,HIRAM Joe-Akee Newman,AUS,"Jul 28, 2001",73.19,C,75,80,85,85,77kgMen,Snatch,398,True
3,RICHARDS Joel,AUS,"Mar 28, 2001",71.68,C,-80,-80,80,80,77kgMen,Snatch,398,True
1,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",73.82,C,124,129,133,133,77kgMen,CleanJerk,398,True
2,RICHARDS Joel,AUS,"Mar 28, 2001",71.68,C,103,108,-112,108,77kgMen,CleanJerk,398,True
3,HIRAM Joe-Akee Newman,AUS,"Jul 28, 2001",73.19,C,103,-110,-110,103,77kgMen,CleanJerk,398,True
1,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",73.82,C,105,133,238,,77kgMen,Total,398,True
2,HIRAM Joe-Akee Newman,AUS,"Jul 28, 2001",73.19,C,85,103,188,,77kgMen,Total,398,True
3,RICHARDS Joel,AUS,"Mar 28, 2001",71.68,C,80,108,188,,77kgMen,Total,398,True
1,COOK Marcincy,NRU,"Apr 16, 2002",83.58,C,93,96,100,100,85kgMen,Snatch,398,True
