total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,SAADI Farid,13497,2001-09-28,17.93972602739726,M,ALG,A,101.7,102 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,130,140,150,150,-160,162,170,170,320
1,1,1,JUBOO Khelwin,13956,2002-06-27,17.193989071038253,M,MRI,A,107.43,109 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,110,-132,-132,110,140,161,-170,161,271
1,1,1,KATBI Nadja,13953,2002-06-26,17.19672131147541,W,ALG,A,44.53,45 kg Women,0,0,474,2019 African Junior Championships,2019-09-06,35,40,43,43,45,50,55,55,98
1,1,1,RANDAFIARISON Rosina,12318,1999-12-29,19.687671232876713,W,MAD,A,45.43,49 kg Women,0,0,474,2019 African Junior Championships,2019-09-06,65,70,72,72,80,85,-90,85,157
1,1,1,EMILE Willem Gwendal,14167,2002-12-20,16.71232876712329,M,MRI,A,49,55 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,66,76,-81,76,85,91,-101,91,167
2,3,2,CHAKHCHOUKH Akram,14840,2004-10-04,14.923287671232877,M,ALG,A,54.95,55 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,70,76,-81,76,92,97,101,101,177
3,2,3,NIYOYITA Davis,14559,2004-01-01,15.67945205479452,M,UGA,A,54.96,55 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,75,80,-81,80,95,100,103,103,183
1,1,1,SABRI Nour El Houda,14321,2003-04-28,16.35792349726776,W,ALG,A,54.05,55 kg Women,0,0,474,2019 African Junior Championships,2019-09-06,50,55,59,59,70,75,-80,75,134
1,1,1,MOYENGWA Magdeline,13198,2001-03-31,18.434426229508198,W,BOT,A,57.75,59 kg Women,0,0,474,2019 African Junior Championships,2019-09-06,60,65,-71,65,80,85,-88,85,150
1,1,1,RAMIARIMANANA Jean Elariont Ricardo,12045,1999-07-22,20.12568306010929,M,MAD,A,57.1,61 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,90,-100,-102,90,-115,115,-123,115,205
2,2,2,VAN DER WALT Slade,14760,2004-08-01,15.098360655737705,M,RSA,A,58.94,61 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,72,76,-80,76,92,95,-98,95,171
3,3,3,LUTAAYA Hamdan Sserwanga,13648,2002-01-07,17.663013698630138,M,UGA,A,59.12,61 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,65,70,-73,70,85,91,92,92,162
1,1,1,BELOUNIS Nihad,14194,2003-01-09,16.65753424657534,W,ALG,A,62.26,64 kg Women,0,0,474,2019 African Junior Championships,2019-09-06,55,60,63,63,70,-80,82,82,145
1,1,1,ELTAMADI Ahmed Abdelghani Said,11672,1999-01-16,20.638356164383563,M,EGY,A,66.93,67 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,125,-131,-132,125,155,160,-166,160,285
2,2,2,MADANAMOOTHOO Jack Dorian,13240,2001-04-19,18.382513661202186,M,MRI,A,65.75,67 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,90,100,-108,100,115,125,-136,125,225
3,3,3,SSEKITOLEKO Julius,12741,2000-08-07,19.081967213114755,M,UGA,A,63.39,67 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,95,-100,-104,95,116,-121,121,121,216
1,1,1,LENT Ketty,13069,2001-01-25,18.613698630136987,W,MRI,A,66.36,71 kg Women,0,0,474,2019 African Junior Championships,2019-09-06,65,80,83,83,85,100,-108,100,183
1,1,1,ABDELMALEK Abdelhak,12666,2000-06-30,19.185792349726775,M,ALG,A,69.36,73 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,105,-110,-112,105,126,130,140,140,245
2,2,2,MIRA Daoud,14053,2002-09-08,16.994520547945207,M,ALG,A,70.65,73 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,92,96,100,100,115,123,127,127,227
3,3,3,NKUUTU Lawrence,13693,2002-02-02,17.59178082191781,M,UGA,A,68.26,73 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,-91,92,-95,92,112,-114,-114,112,204
4,4,4,BUKENYA Robert,14463,2003-09-23,15.953424657534246,M,UGA,A,71.22,73 kg Men,0,0,474,2019 African Junior Championships,2019-09-06,80,85,-88,85,105,-110,-111,105,190
1,1,1,EYENGA MBOOSI Jeanne Gaelle,11689,1999-01-24,20.616438356164384,W,CMR,A,75.45,76 kg Women,0,0,474,2019 African Junior Championships,2019-09-06,82,-86,87,87,103,106,112,112,199
