total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,JIANG Huihua,6904,1998-01-22,15.6,W,CHN,A,46.3,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,71,76,83,83,85,93,100,100,183
2,NA,NA,SUKCHAROEN Thunya,14714,1997-04-21,16.3,W,THA,A,47.73,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,65,68,70,70,85,90,-94,90,160
3,NA,NA,YAO Lingling,16518,1997-06-11,16.2,W,CHN,A,46.97,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,63,67,-70,67,80,85,-88,85,152
4,NA,NA,KANG Hyon Gyong,7201,1999-02-16,14.5,W,PRK,A,47.84,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,66,-69,-70,66,86,-90,-90,86,152
5,NA,NA,PARK Yaeim,11745,1998-12-05,14.7,W,KOR,A,47.88,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-60,60,-65,60,-80,80,85,85,145
6,NA,NA,MEGAWATI,9827,1998-03-23,15.4,W,INA,A,47.33,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,56,59,-62,59,76,-80,-80,76,135
8,NA,NA,PEREZ Elien Rose Jorolan,11913,1998-08-28,15,W,PHI,A,46.45,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-55,55,60,60,70,-75,-75,70,130
NA,NA,NA,TARAFDAR Chandrika,15026,1996-10-12,16.8,W,IND,A,45.76,48 kg Women,1,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,ABEYSEKARA D. D. D.,141,1997-11-16,15.8,W,SRI,B,47.39,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,55,58,-60,58,70,73,75,75,133
9,NA,NA,DZHUMABAYEVA Yulduz,4207,1998-04-22,15.3,W,TKM,B,47.28,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-50,52,-55,52,62,66,-68,66,118
10,NA,NA,RESHMA Jahura Akter,12726,1998-07-11,15.1,W,BAN,B,45.87,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,48,-51,51,51,60,64,66,66,117
11,NA,NA,KIHIRA Misaki,7623,1997-03-07,16.4,W,JPN,B,45.94,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,46,48,-50,48,48,56,60,60,108
12,NA,NA,GANSEREETER Baasanjargal,5026,1997-02-22,16.5,W,MGL,B,47.54,48 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,42,-45,45,45,52,56,-59,56,101
1,NA,NA,LIN Binglian,8764,1997-02-03,16.5,W,CHN,A,52.77,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,78,81,85,85,96,101,103,103,188
2,NA,NA,PAEK Sol Song,11558,1997-09-07,15.9,W,PRK,A,52.72,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-77,77,80,80,96,101,-108,101,181
3,NA,NA,PAKKARATHA Rattanaphon,11587,1997-06-14,16.2,W,THA,A,52.93,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,70,73,-75,73,90,95,100,100,173
4,NA,NA,KAMKING Uraiwan,7188,1997-02-06,16.5,W,THA,A,52.74,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,70,-73,-73,70,87,90,93,93,163
5,NA,NA,ANNISA NUR PERMATA Sari,1140,1997-01-01,16.6,W,INA,A,52.68,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,65,-71,71,71,82,87,-90,87,158
6,NA,NA,PHAM Hong Dao,12000,1997-03-25,16.4,W,VIE,A,51.84,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-70,71,-73,71,85,-89,-89,85,156
NA,NA,NA,MAL Joti,9298,1996-07-22,17.1,W,IND,A,52.97,53 kg Women,1,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,DAMEN Altynay,3574,1997-08-15,16,W,KAZ,B,52.97,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,63,67,-71,67,77,82,86,86,153
8,NA,NA,DAMEN Altynay,3574,1997-08-15,16,W,KAZ,B,52.42,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-62,63,65,65,80,-85,-85,80,145
9,NA,NA,KIM Yerim,7728,1998-03-01,15.5,W,KOR,B,51.61,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,55,60,-65,60,75,-80,80,80,140
10,NA,NA,COLONIA Margaret,3338,1998-12-09,14.7,W,PHI,B,52.07,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,56,-61,61,61,70,-75,-75,70,131
11,NA,NA,BOLORMAA Myagmartseren,2178,1997-02-25,16.5,W,MGL,B,51.78,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-56,56,-58,56,-66,66,-69,66,122
12,NA,NA,MURAKAMI Anon,10573,1998-11-02,14.8,W,JPN,B,50.61,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-46,46,48,48,59,62,66,66,114
13,NA,NA,ALTANGEREL Bum-Ayush,919,1998-11-28,14.7,W,MGL,B,49.7,53 kg Women,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-47,47,-51,47,55,60,-63,60,107
1,NA,NA,JI Feiyong,6890,1997-07-26,16.1,M,CHN,A,55.63,56 kg Men,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-103,-104,104,104,130,-135,135,135,239
2,NA,NA,NGUYEN Tran Anh Tuan,10966,1998-02-22,15.5,M,VIE,A,55.25,56 kg Men,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,98,103,105,105,126,130,-135,130,235
3,NA,NA,TBC Lalchhanhima,15089,1997-03-21,16.4,M,IND,A,55.6,56 kg Men,0,1,265,2013 ASIAN YOUTH GAMES,2013-08-17,-98,-100,100,100,128,-132,-135,128,228
