total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,3,SALIMIKORDASIABI Behdad,13448,1989-12-08,26.5,M,IRI,A,168,+105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,0,0,0,205,225,-231,-231,225,430
2,NA,1,MOULAEI Bahador,10439,1992-03-21,24.2,M,IRI,A,146.8,+105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,0,0,0,181,230,-249,-249,230,411
3,NA,4,DOLEGA Daniel,4024,1988-12-16,27.5,M,POL,A,123.7,+105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,0,0,0,180,206,215,222,222,402
4,NA,2,ASAAD Man,1332,1993-11-20,22.5,M,SYR,A,140.4,+105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,0,0,0,175,212,225,-228,225,400
5,NA,5,KAJDOCSI Tivadar,7133,1993-10-15,22.6,M,SRB,A,124.58,+105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,0,0,0,157,202,-210,-210,202,359
6,NA,6,BUTT Muhammad Abdullah,2475,1996-05-05,20.1,M,PAK,A,125.3,+105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,0,0,0,152,195,-202,-203,195,347
1,1,1,BARARI Mohammadreza,1695,1988-03-31,28.2,M,IRI,A,104.85,105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,-176,176,184,184,210,220,-228,220,404
2,2,3,MARTIROSJAN Sargis,9594,1986-09-14,29.7,M,AUT,A,104.54,105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,175,183,-185,183,195,-203,203,203,386
3,3,4,BOCHKOV Rodion,2144,1993-09-27,22.7,M,RUS,A,102.73,105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,170,175,177,177,195,201,-209,201,378
4,5,2,KUZIC Nenad,8259,1991-09-17,24.7,M,SRB,A,103.4,105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,155,160,165,165,195,201,203,203,368
5,4,5,ELVAN Resul,4359,1989-03-18,27.2,M,TUR,A,104.33,105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,156,160,166,166,195,-202,-202,195,361
6,6,6,NOORI Abdulraouf,11066,1978-09-06,37.7,M,AFG,A,104.35,105 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,110,-115,115,115,130,-135,-135,130,245
1,1,1,ROSTAMI Kianoush,13135,1991-07-23,24.9,M,IRI,A,84.47,85 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,170,175,NA,175,210,220,NA,220,395
2,2,2,YUFKIN Alexey,16673,1986-01-11,30.4,M,RUS,A,84.65,85 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,155,165,168,168,195,-203,205,205,373
3,3,5,MOUSAVIJARAHI Seyedayoob,10450,1995-04-21,21.1,M,IRI,A,84.84,85 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,160,166,-169,166,196,-203,-208,196,362
4,7,4,PIZZOLATO Antonino,12118,1996-08-20,19.8,M,ITA,A,84.74,85 kg Men,0,1,359,1st INTERNATIONAL FAJR CUP,2016-05-30,-155,-155,155,155,195,200,-203,200,355
