total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,ZUBOVA Olga,17042,1993-12-09,16.7,W,RUS,A,71.59,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,105,110,112,112,135,139,-143,139,251
2,NA,NA,PULSABSAKUL Chitchanok,12416,1993-11-04,16.8,W,THA,A,119.89,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,108,112,115,115,132,136,-142,136,251
3,NA,NA,KIM Kuk Hyang,7712,1993-04-20,17.3,W,PRK,A,87.11,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,100,-106,106,106,138,-146,-146,138,244
4,NA,NA,YAO Chi-Ling,16593,1993-03-31,17.4,W,TPE,A,81.37,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,97,100,-103,100,127,-133,133,133,233
5,NA,NA,AANEI Andreea,12,1993-11-18,16.7,W,ROU,A,102.56,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,93,98,102,102,120,125,-130,125,227
6,NA,NA,PARK Yoon Hee,11799,1994-04-12,16.3,W,KOR,A,103.53,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,98,102,-106,102,-125,-125,125,125,227
7,NA,NA,SYROTA Tetyana,14898,1993-04-02,17.4,W,UKR,A,73.88,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,85,89,-92,89,105,110,113,113,202
8,NA,NA,SIMANU Iuniarra,14258,1993-06-25,17.1,W,SAM,A,96.16,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,80,-85,85,85,105,-110,-110,105,190
9,NA,NA,KRUCZYNSKA Milena,8153,1993-08-10,17,W,POL,A,69.21,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,79,-82,82,82,101,-106,106,106,188
10,NA,NA,PUSTOVAROVA Ganna,12427,1993-10-11,16.8,W,UZB,A,104.88,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,-83,83,-87,83,-100,-100,100,100,183
11,NA,NA,SANGHERA Prabdeep Kaur,13620,1993-11-15,16.7,W,CAN,A,69.25,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,-78,78,82,82,93,-97,-97,93,175
12,NA,NA,SHICHINOHE Miku,14116,1993-02-01,17.5,W,JPN,A,72.44,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,75,-79,80,80,85,90,93,93,173
NA,NA,NA,BRUNELLI Carlotta,2391,1993-04-11,17.3,W,ITA,A,74.91,+63 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,80,-85,85,85,-90,-90,-90,NA,NA
1,NA,NA,KAZEMINEJAD Alireza,7433,1994-02-07,16.5,M,IRI,A,155.82,+85 kg Men,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,148,155,-160,155,190,196,NA,196,351
2,NA,NA,MINASYAN Gor,10087,1994-10-25,15.8,M,ARM,A,123.02,+85 kg Men,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,-155,155,160,160,-190,190,-195,190,350
3,NA,NA,MOHAMED Hassan,10232,1993-03-25,17.4,M,EGY,A,102.19,+85 kg Men,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,140,145,150,150,170,180,-185,180,330
4,NA,NA,AKIN Melih,419,1993-05-01,17.3,M,TUR,A,94.46,+85 kg Men,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,-132,132,-135,132,167,172,177,177,309
5,NA,NA,SABAAWI Mahmood Khaleel Ibrahim,13346,1993-07-21,17.1,M,IRQ,A,96.47,+85 kg Men,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,130,133,137,137,-166,-166,166,166,303
6,NA,NA,SOTELO BARAJAS Moises Estaban,14526,1993-04-25,17.3,M,MEX,A,119.99,+85 kg Men,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,-125,125,132,132,157,-166,-166,157,289
7,NA,NA,MANSILLA FELIPE Nelson Anthony,9455,1994-04-01,16.4,M,GUA,A,140.11,+85 kg Men,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,100,-105,105,105,-118,118,-127,118,223
1,NA,NA,TIAN Yuan,15270,1993-01-29,17.5,W,CHN,A,47.82,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,75,80,85,85,95,100,105,105,190
2,NA,NA,PRAMONGKHOL Sirivimon,12327,1994-11-29,15.7,W,THA,A,47.04,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,65,68,-70,68,89,95,-100,95,163
3,NA,NA,RODRIGUEZ GOMEZ Genesis Lourdes,13046,1994-07-17,16.1,W,VEN,A,47.57,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,67,70,71,71,81,83,-87,83,154
4,NA,NA,NGUYEN Thi Hong,10991,1994-05-15,16.2,W,VIE,A,45.82,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,65,-70,70,70,75,81,-87,81,151
5,NA,NA,MATSA Santoshi,9714,1994-03-10,16.4,W,IND,A,47.84,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,-62,62,65,65,80,-85,85,85,150
6,NA,NA,HERNANDEZ MARTIN Atenery,6107,1994-12-10,15.7,W,ESP,A,47.93,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,60,63,-65,63,73,76,-78,76,139
7,NA,NA,KAY Khine,7417,1994-01-06,16.6,W,MYA,A,45.33,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,50,55,-58,55,65,-70,-70,65,120
8,NA,NA,BERKI Lilla,2004,1993-08-29,17,W,HUN,A,46.03,48 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,40,43,46,46,53,57,-60,57,103
1,NA,NA,KOSTOVA Boyanka Minkova,8055,1993-05-10,17.3,W,BUL,A,52.73,53 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,78,82,85,85,-98,98,107,107,192
2,NA,NA,KUO Hsing-Chun,8238,1993-11-26,16.7,W,TPE,A,52.91,53 kg Women,0,1,107,1st YOUTH OLYMPIC GAMES,2010-08-14,72,75,77,77,90,95,97,97,174
