total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,ORSAG Jiri,10176,1989-01-05,30.6,M,CZE,A,130.7,+109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-175,175,-180,175,222,238,-261,238,413
2,2,2,RUIZ I VELASCO Marcos,11785,1996-10-13,22.9,M,ESP,A,112.65,+109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,160,170,175,175,195,NA,NA,195,370
NA,NA,NA,MICHALSKI Arkadiusz,8894,1990-01-07,29.6,M,POL,A,111.35,+109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-165,-165,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,COULLET Anthony Jean Pierre,3012,1997-01-10,22.6,M,FRA,A,148.35,+109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-158,-158,-158,NA,NA,NA,NA,NA,NA
NA,NA,NA,KUCERA Kamil,7245,1985-03-19,34.4,M,CZE,A,153.1,+109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-175,-180,-180,NA,NA,NA,NA,NA,NA
1,1,1,FISCHER Sarah,4209,2000-11-09,18.8,W,AUT,A,90.35,+87 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,95,-100,-100,95,115,120,129,129,224
2,3,2,KRALOVA Tereza,7181,1989-10-22,29.8,W,CZE,A,90.75,+87 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,75,80,83,83,90,-95,-95,90,173
NA,2,NA,MIERZEJEWSKA Aleksandra Emilia,8906,1992-03-05,27.5,W,POL,A,141.1,+87 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,90,95,-100,95,NA,NA,NA,NA,NA
1,1,1,SPIESS Jurgen Christian,12959,1984-03-26,35.4,M,GER,A,98.75,102 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,148,-153,153,153,185,-190,195,195,348
2,2,2,GASIOR Jiri,4501,1991-01-24,28.6,M,CZE,A,101.6,102 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-140,140,-144,140,175,180,-184,180,320
1,1,1,MARTIROSJAN Sargis,8558,1986-09-14,33,M,AUT,A,108.55,109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,172,176,-180,176,195,200,207,207,383
2,2,2,REVA Kostiantyn,11373,1993-08-04,26.1,M,UKR,A,102.9,109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,160,-165,-165,160,190,200,-210,200,360
3,3,3,KRYWULT Patrik,7229,1990-08-25,29,M,CZE,A,107.75,109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,150,155,158,158,180,-190,-190,180,338
NA,NA,NA,KOVAC Matej,7145,1992-06-01,27.2,M,SVK,A,108.95,109 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,SUZUKI Rira,13220,1998-09-06,21,W,JPN,A,44.95,45 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,68,71,-74,71,92,-95,-98,92,163
1,1,2,WRIGHT Sarah Elizabeth,14579,1992-02-04,27.6,W,USA,A,48.45,49 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,72,-75,-75,72,-91,91,-96,91,163
2,2,1,PIPILIARIDOU Maria,10793,1986-09-30,32.9,W,GRE,A,48.95,49 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,68,71,-72,71,-91,91,-95,91,162
3,3,3,YANAGIDA Mizuki,14699,1992-09-05,27,W,JPN,A,48.95,49 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,66,68,70,70,85,-91,91,91,161
4,4,4,ANDO Chisuzu,905,2001-01-17,18.6,W,JPN,A,48.8,49 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,66,-68,-68,66,80,83,-86,83,149
1,1,1,HIGASHINO Ryota,5426,1997-09-19,21.9,M,JPN,A,54.55,55 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,100,-105,-105,100,120,-125,-130,120,220
1,1,1,KONOTOP Kamila,7069,2001-03-23,18.4,W,UKR,A,54.8,55 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,84,87,89,89,100,104,107,107,196
2,4,2,LOCHOWSKA Joanna,7935,1988-11-17,30.8,W,POL,A,54.5,55 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-80,80,-84,80,104,-107,107,107,187
3,3,3,HERNANDEZ MARTIN Atenery,5375,1994-12-10,24.7,W,ESP,A,54.7,55 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,80,82,-84,82,100,-102,102,102,184
4,2,5,LEMMEN Stephanie Kristin,7648,1988-09-05,31,W,USA,A,54.9,55 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,80,-83,83,83,97,-100,-100,97,180
5,5,4,MICHEL Anais,8896,1988-01-12,31.6,W,FRA,A,50.3,55 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,77,79,-81,79,95,98,-101,98,177
NA,NA,NA,LORENTZ Manon Camille,8020,1991-07-17,28.1,W,FRA,A,50.7,55 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-78,-78,-79,NA,NA,NA,NA,NA,NA
1,1,1,BENTELI Konstantina,1707,1993-08-24,26,W,GRE,A,58.8,59 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-90,-90,90,90,108,111,-115,111,201
2,2,3,STERCKX Nina,13033,2002-07-26,17.1,W,BEL,A,55.15,59 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,80,-83,83,83,-98,-102,102,102,185
3,3,2,EMERY Joelle,3837,1986-03-07,33.5,W,USA,A,58.5,59 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-81,81,-84,81,95,-102,102,102,183
4,4,4,JACOBSEN Rebekka Tao,5955,1996-09-12,23,W,NOR,A,57.55,59 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,70,NA,NA,70,90,NA,NA,90,160
1,1,1,HIRAI Kaito,5445,1998-09-16,20.9,M,JPN,A,59.2,61 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,100,105,-110,105,133,140,147,147,252
1,2,1,KUSTERER Sabine Beate,7329,1991-01-04,28.6,W,GER,A,63.5,64 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,91,94,-97,94,110,114,-116,114,208
2,1,3,TCHAKOUNTE Dora Meiriama,13481,1995-03-23,24.4,W,FRA,A,60.05,64 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,90,94,-97,94,-107,107,110,110,204
3,3,2,SAARHELO Marianne Ellen Vilhelmiina,11859,1994-02-16,25.5,W,FIN,A,63.85,64 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,87,90,-92,90,-110,110,114,114,204
NA,NA,NA,VUOHIJOKI Anni Teija Orvokki,14316,1988-05-24,31.3,W,FIN,A,63.7,64 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-91,-92,-93,NA,NA,NA,NA,NA,NA
1,1,1,PETROV Petr,10695,1989-10-19,29.9,M,CZE,A,66.95,67 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,124,128,131,131,152,158,162,162,293
2,2,2,CASTRO MARINO Victor,2415,1992-12-18,26.7,M,ESP,A,67,67 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,125,-130,130,130,145,150,-155,150,280
3,4,3,MAU Jon Luke,8654,1998-10-02,20.9,M,GER,A,64.8,67 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,110,-114,114,114,140,145,150,150,264
4,3,4,GOTO Taiga,4790,1999-03-03,20.5,M,JPN,A,64.45,67 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,115,-119,-119,115,135,-140,-140,135,250
1,1,1,ALWINE Meredith,820,1998-06-08,21.2,W,USA,A,70.9,71 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,96,-100,102,102,125,130,-135,130,232
2,2,2,SCHWEIZER Lisa Marie,12281,1995-07-18,24.1,W,GER,A,64.3,71 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-90,90,93,93,104,107,-110,107,200
1,2,1,HERNANDEZ MENDOZA Acoran Juan,5379,1990-12-30,28.7,M,ESP,A,70,73 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,130,135,-140,135,158,162,165,165,300
2,1,2,BRANDHUBER Simon Josef,2007,1991-06-27,28.2,M,GER,A,69.25,73 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,135,139,-142,139,155,160,-165,160,299
NA,NA,NA,KINGUE MATAM Bernardin Ledoux,6897,1990-05-20,29.3,M,FRA,A,69.15,73 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-138,-138,-139,NA,NA,NA,NA,NA,NA
1,1,1,DEKHA Iryna,3325,1996-05-14,23.3,W,UKR,A,75.7,76 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-103,103,105,105,120,125,130,130,235
2,2,2,WIOR Jolanta Malgorzata,14539,1995-09-22,23.9,W,POL,A,73.3,76 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,91,-93,-93,91,110,-113,-113,110,201
3,3,3,MITSUKE Eri,9022,1992-10-30,26.8,W,JPN,A,71.05,76 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-90,90,-95,90,105,110,-115,110,200
4,4,4,HERTLOVA Simona,5404,1993-03-04,26.5,W,CZE,A,72.15,76 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,83,87,-90,87,103,-107,-109,103,190
NA,NA,NA,KOURTELIDOU Eleni,7141,1985-04-14,34.4,W,GRE,A,71.75,76 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,LANG Max Richard,7466,1992-12-06,26.7,M,GER,A,74.55,81 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,140,145,147,147,170,177,182,182,329
1,2,1,BRADLEY Jessie Nicole,1999,1997-01-17,22.6,W,USA,A,80.45,81 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,99,102,-105,102,-130,134,-139,134,236
2,1,2,VALENTIN PEREZ Lidia,14031,1985-02-10,34.5,W,ESP,A,77.35,81 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-103,103,-106,103,120,NA,NA,120,223
3,3,3,CHINEN Himeno,2732,1997-08-12,22,W,JPN,A,79.7,81 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,90,94,-97,94,115,-120,-120,115,209
NA,NA,NA,RIEGER Patricia,11458,1987-08-25,32,W,GER,A,78.8,81 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,VANBELLINGHEN Anna Marie-J A M,14072,1994-03-10,25.5,W,BEL,A,84.75,87 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,99,-102,104,104,118,-123,-123,118,222
2,3,2,KACZMARCZYK Kinga,6297,1997-07-10,22.1,W,POL,A,87,87 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,75,-80,80,80,105,110,NA,110,190
3,2,3,SKLENICKOVA Michaela,12770,1992-05-07,27.3,W,CZE,A,81.1,87 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-80,80,-85,80,100,105,-108,105,185
NA,NA,NA,SCHROTH Nina,12276,1991-08-16,28,W,GER,A,82.95,87 kg Women,0,0,473,Cup of the Blue Swords,2019-08-28,-98,-98,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,KONSTANTINIDI Eleni,7073,1995-02-03,24.6,W,GRE,A,86.35,87 kg Women,1,0,473,Cup of the Blue Swords,2019-08-28,-85,85,90,NA,110,115,-118,NA,NA
1,1,1,IAKOVIDIS Theodoros,5743,1991-02-12,28.5,M,GRE,A,88.35,89 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,155,-160,160,160,185,192,-196,192,352
2,2,2,MUELLER Nico,9351,1993-11-02,25.8,M,GER,A,82.8,89 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,145,150,155,155,180,187,192,192,347
3,3,3,ZWARYCZ Krzysztof Maciej,15185,1990-12-13,28.7,M,POL,A,84,89 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,145,150,-155,150,175,180,-185,180,330
4,4,4,COOPER Travis Daniel,2967,1988-01-27,31.6,M,USA,A,88.55,89 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-141,-141,141,141,-177,179,-183,179,320
5,5,5,TKAC Richard,13609,1985-05-24,34.3,M,SVK,A,84.4,89 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,120,125,NA,125,145,-150,155,155,280
1,1,1,JANG Yeonhak,5993,1997-02-14,22.5,M,KOR,A,94.8,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,160,165,-170,165,190,195,-200,195,360
2,2,6,PYROHOV Kyryl,11064,1998-05-24,21.3,M,UKR,A,94.05,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,161,-166,-166,161,-182,182,190,190,351
3,3,4,KULIK Pawel,7272,1996-04-29,23.3,M,POL,A,94.8,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,150,-155,156,156,190,-196,-197,190,346
4,4,3,SANCHEZ LOPEZ Manuel,12069,1991-11-24,27.8,M,ESP,A,95.8,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,150,155,-157,155,190,-195,-197,190,345
5,5,7,MARKOULAS Georgios,8486,1982-11-16,36.8,M,GRE,A,95.9,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,148,153,-156,153,185,-193,-193,185,338
6,9,2,VAUTARD Brandon Robert Jean,14136,1996-09-09,23,M,FRA,A,93.3,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-139,-139,139,139,191,195,-201,195,334
7,7,5,SAMKO Karol,12033,1990-03-09,29.5,M,SVK,A,92.9,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,135,140,142,142,-185,190,-193,190,332
8,6,8,GRELA Lukasz Roman,4845,1986-11-25,32.8,M,POL,A,96,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,-150,150,NA,150,176,NA,NA,176,326
9,8,9,ADAMUS Bartlomiej Stefan,198,2000-05-12,19.3,M,POL,A,90.8,96 kg Men,0,0,473,Cup of the Blue Swords,2019-08-28,140,-145,-145,140,170,175,-180,175,315
