total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,2,ALIHOSSEINI Saeid,654,1988-02-02,18.3,M,IRI,A,127.04,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,175,-180,181,181,211,215,NA,215,396
2,1,6,SHYMECHKO Ihor,12613,1986-05-27,20,M,UKR,A,121.24,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,178,182,186,186,205,209,-213,209,395
4,3,4,PAPAGERIDIS Dimitrios,10429,1986-04-11,20.1,M,GRE,A,134.88,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,-177,177,181,181,-212,-212,212,212,393
5,4,3,LENDZIOSZEK Mateusz,7655,1986-08-14,19.8,M,POL,A,137.88,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,160,166,170,170,200,207,213,213,383
6,5,5,SOTSKOV Kostiantyn,12928,1987-04-28,19.1,M,UKR,A,146.62,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,165,170,-172,170,202,207,210,210,380
7,7,7,"NAGY Peter",9527,1986-01-16,20.4,M,HUN,A,134.72,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,-160,160,166,166,195,-201,201,201,367
3,6,1,LIU Guohui,7879,1987-05-25,19,M,CHN,B,158.32,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,163,170,-173,170,225,-233,-233,225,395
8,8,10,OTA Kazuomi,10232,1986-07-01,19.9,M,JPN,B,135.54,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,150,-155,155,155,180,185,188,188,343
9,10,9,DETENAMO Itte,3398,1986-09-22,19.7,M,NRU,B,149.96,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,145,-155,-160,145,195,-200,-200,195,340
10,11,11,HIROSE Masaya,5453,1986-07-06,19.9,M,JPN,B,153.44,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,126,132,140,140,-178,178,185,185,325
11,9,12,GHAREHDAGHI Ali,4574,1987-09-21,18.7,M,IRI,B,115.1,+105 kg Men,0,1,6,32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2006-05-28,140,145,-148,145,170,-175,-175,170,315
