total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,2,KELLY Damon Joseph,1421,1983-12-01,32.9,M,AUS,A,146.2,+105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-158,158,163,163,195,205,210,210,373
2,4,1,LITI David Andrew,7307,1996-07-11,20.3,M,NZL,A,148.55,+105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-153,153,158,158,202,-211,211,211,369
3,3,3,BUTT Muhammad Nooh Dastgir,7682,1998-02-03,18.7,M,PAK,A,149.5,+105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,155,160,163,163,201,206,-211,206,369
4,5,4,MOHAMAD Norfarhan Bin Ideris,9251,1992-10-22,24,M,MAS,A,108.82,+105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-135,135,-140,135,175,180,185,185,320
5,6,5,PRETORIUS Curt,9252,1999-09-22,17.1,M,RSA,A,127.96,+105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,110,-116,116,116,140,144,150,150,266
NA,1,NA,LUI Lauititi,6399,1995-12-04,20.9,M,SAM,A,132.61,+105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,160,164,167,167,-200,-200,-202,NA,NA
1,1,1,SIPAIA Iuniarra,6404,1993-06-25,23.3,W,SAM,A,122.7,+75 kg Women,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,99,104,108,108,125,130,135,135,243
2,2,2,FASSINA Kaitlyn Jade Judges,6527,1990-07-17,26.3,W,AUS,A,104.88,+75 kg Women,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,96,100,104,104,116,121,125,125,229
3,3,3,VALAYDON Shalinee,1478,1986-04-13,30.5,W,MRI,A,116.48,+75 kg Women,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-93,-94,94,94,115,-118,119,119,213
4,4,4,PETERS Luisa Fatiaki Taitapu,1474,1993-06-27,23.3,W,COK,A,104.32,+75 kg Women,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,90,93,-95,93,110,116,-120,116,209
5,5,5,SITI Aisyah Md Rosli,6555,1995-08-11,21.2,W,MAS,A,86.55,+75 kg Women,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,80,85,-90,85,105,111,-113,111,196
7,7,7,KALUTHANTHRI I. A.,9262,1993-11-04,23,W,SRI,A,110.5,+75 kg Women,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-72,75,80,80,92,-97,-97,92,172
6,6,6,PANDEY Purnima,9236,1999-10-16,17,W,IND,B,77.9,+75 kg Women,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,80,-84,84,84,100,104,-108,104,188
1,1,2,BOXALL Owen Gordon Edward,6509,1990-07-03,26.3,M,ENG,A,103.2,105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-148,150,158,158,190,-195,195,195,353
1,1,2,BOXALL Owen Gordon Edward,9249,1990-07-03,26.3,M,ENG,A,103.2,105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-148,150,158,158,190,-195,195,195,353
2,5,1,KATOATAU David,630,1984-07-17,32.3,M,KIR,A,104.2,105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,135,-140,140,140,196,203,-211,203,343
3,4,4,BARAKAUSKAS Andrius Julius,2646,1992-06-03,24.4,M,NZL,A,104,105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,137,141,144,144,169,174,-178,174,318
4,2,5,ELISHA Louis Tan Kim Ho,3432,1992-10-23,24,M,MAS,A,104.66,105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,140,145,148,148,-165,165,170,170,318
5,6,3,GRGUREVIC Zac Adam,2643,1991-02-20,25.7,M,AUS,A,104.89,105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,137,-142,-142,137,175,-182,-182,175,312
6,7,6,AVIMEDILLE GEDARA Saman Abeywickrama,8424,1988-05-18,28.4,M,SRI,A,104.58,105 kg Men,0,1,365,2016 SENIOR COMMONWEALTH CHAMPIONSHIPS,2016-10-25,-125,125,130,130,-160,-160,165,165,295
