total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,MINASYAN Gor,10178,1994-10-25,28.5,M,BRN,A,153.73,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,203,213,217,217,235,-246,247,247,464
2,3,4,DJANGABAEV Rustam,4042,1993-08-25,29.7,M,UZB,A,168.97,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,185,191,196,196,232,241,NA,241,437
3,4,3,DJURAEV Akbar,4045,1999-10-08,23.6,M,UZB,A,126.76,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,189,-195,195,195,230,-240,242,242,437
4,2,5,SHARIFIKELARIJANI Ayat,14173,2000-12-05,22.4,M,IRI,A,154.52,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,186,192,197,197,230,239,-245,239,436
5,5,2,YOUSEFI Alireza,16862,2003-08-27,19.7,M,IRI,A,186.63,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,176,184,190,190,236,246,-249,246,436
6,7,6,TOYCHYYEV Hojamuhammet,15565,1992-01-16,31.3,M,TKM,A,151.47,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,175,181,-186,181,215,220,225,225,406
7,8,7,CHINEN Kosuke,3153,1996-01-06,27.3,M,JPN,A,153.64,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,180,-186,-186,180,205,222,-226,222,402
8,6,9,MURAKAMI Eishiro,10715,1995-08-08,27.7,M,JPN,A,146.59,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,180,185,-190,185,216,-226,-236,216,401
9,9,8,JO Seongbin,7040,1994-10-19,28.5,M,KOR,A,140.86,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,176,-184,-185,176,-220,-220,222,222,398
10,10,10,JIN Cheng,7028,1995-08-22,27.7,M,TPE,A,144.39,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,165,-175,-176,165,205,-215,216,216,381
11,11,11,BHANDARI Sagar,2080,2001-11-07,21.5,M,NEP,A,116.41,+109 kg Men,0,0,570,2023 Asian Championships,2023-05-05,112,-118,-118,112,145,152,-161,152,264
