total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,LEE Seon Mi,12731,2000-08-01,19.215846994535518,W,KOR,A,118.35,+87 kg Women,0,0,484,Asian Junior Championships,2019-10-19,117,123,127,127,143,150,-154,150,277
2,2,2,SANSYZBAYEVA Aisamal,14398,2003-07-08,16.281420765027324,W,KAZ,A,106.95,+87 kg Women,0,0,484,Asian Junior Championships,2019-10-19,100,105,109,109,-132,132,-140,132,241
3,3,3,HO Thi ha Phuong,13960,2002-06-28,17.30874316939891,W,VIE,A,90.76,+87 kg Women,0,0,484,Asian Junior Championships,2019-10-19,85,-91,-91,85,101,106,-111,106,191
4,4,4,HAN Yu-Jou,11647,1999-01-04,20.78904109589041,W,TPE,A,113.9,+87 kg Women,0,0,484,Asian Junior Championships,2019-10-19,75,80,85,85,95,100,105,105,190
1,1,1,KHOJIEV Azimjon,12924,2000-11-16,18.923287671232877,M,UZB,A,98.57,102 kg Men,0,0,484,Asian Junior Championships,2019-10-19,141,144,146,146,174,179,185,185,331
2,2,3,KIM Kyunghwan,12676,2000-07-03,19.295081967213115,M,KOR,A,99.21,102 kg Men,0,0,484,Asian Junior Championships,2019-10-19,137,142,145,145,167,175,-178,175,320
3,4,2,HO Wei-Ting,12090,1999-08-16,20.174863387978142,M,TPE,A,101.48,102 kg Men,0,0,484,Asian Junior Championships,2019-10-19,129,135,-140,135,166,168,176,176,311
4,3,4,KHAMIDOV Doniyor,14510,2003-11-04,15.956164383561644,M,UZB,A,101.11,102 kg Men,0,0,484,Asian Junior Championships,2019-10-19,130,136,-140,136,160,-166,166,166,302
5,5,5,TAN Charles Yong Wen,13381,2001-07-19,18.25136612021858,M,SGP,A,98.11,102 kg Men,0,0,484,Asian Junior Championships,2019-10-19,85,-91,-92,85,100,106,110,110,195
1,1,1,HWANG Sangun,12806,2000-09-10,19.10655737704918,M,KOR,A,108.03,109 kg Men,0,0,484,Asian Junior Championships,2019-10-19,165,170,-175,170,201,206,NA,206,376
2,2,2,JANG Hyejun,13221,2001-04-11,18.52185792349727,M,KOR,A,107.85,109 kg Men,0,0,484,Asian Junior Championships,2019-10-19,155,160,-163,160,185,-200,-205,185,345
3,3,3,MIRZABAEV Mirkhosil,13874,2002-05-11,17.439890710382514,M,UZB,A,102.1,109 kg Men,0,0,484,Asian Junior Championships,2019-10-19,146,150,154,154,-176,176,-180,176,330
4,4,4,ENRIQUEZ Clyde Kent Casimiro,12424,2000-02-21,19.65753424657534,M,PHI,A,105.79,109 kg Men,0,0,484,Asian Junior Championships,2019-10-19,110,115,-122,115,150,-155,-155,150,265
1,2,1,PHAM Dinh Thi,13508,2001-10-05,18.038251366120218,W,VIE,A,44.56,45 kg Women,0,0,484,Asian Junior Championships,2019-10-19,71,-73,-73,71,88,91,94,94,165
2,1,3,KHONG My Phuong,12010,1999-07-05,20.2896174863388,W,VIE,A,44.45,45 kg Women,0,0,484,Asian Junior Championships,2019-10-19,-72,72,75,75,83,86,-88,86,161
3,3,2,DALABEHERA Jhilli,11717,1999-02-03,20.706849315068492,W,IND,A,44.45,45 kg Women,0,0,484,Asian Junior Championships,2019-10-19,67,-70,-70,67,85,89,-93,89,156
