total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,2,NA,NA,1995-03-15,26.6,NA,USA,A,147.9,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,-175,175,181,181,205,210,215,215,396
2,4,1,MANRIQUEZ Raul,9395,1997-04-09,24.6,M,MEX,A,185.65,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,170,177,-182,177,210,215,-220,215,392
3,1,4,NA,NA,1995-08-03,26.2,NA,COL,A,141.5,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,175,180,182,182,203,-210,NA,203,385
4,3,5,ARROYO Dixon,1289,1997-08-12,24.2,M,ECU,A,130.4,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,170,176,180,180,190,201,-206,201,381
5,5,3,LEMUS Gilberto,8574,1994-02-04,27.7,M,GUA,A,134.7,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,171,-177,-182,171,205,-211,-214,205,376
6,6,6,PANIAGUA Ander,11629,2002-07-15,19.3,M,DOM,A,145.1,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,136,-141,141,141,170,177,180,180,321
7,8,7,GERMAN Ezequiel,5164,2002-09-25,19.1,M,DOM,A,129.6,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,-137,137,-142,137,165,173,-180,173,310
8,7,8,SOARES Rafael,14339,2003-01-10,18.8,M,BRA,A,115,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,135,140,-145,140,160,-168,-172,160,300
9,9,9,BAEZ Delvin,1558,2001-02-22,20.7,M,PUR,A,128.7,+109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,125,-130,130,130,150,157,-163,157,287
1,1,1,THEISEN Mary,15119,1990-11-03,31,W,USA,A,130.6,+87 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,109,114,117,117,140,148,153,153,270
2,2,2,AYOVI Lisseth,1497,1998-08-07,23.2,W,ECU,A,135.15,+87 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,100,106,113,113,126,130,NA,130,243
3,3,4,BUENO Gladis,2400,1994-02-12,27.7,W,MEX,A,121.75,+87 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,90,100,105,105,120,-128,129,129,234
4,4,3,NA,NA,1986-12-05,34.9,NA,VEN,A,107.9,+87 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,100,-106,-106,100,125,128,130,130,230
5,6,5,UCELO Scarleth,15509,2000-04-07,21.6,W,GUA,A,112.5,+87 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,80,86,-90,86,120,-125,-125,120,206
6,5,6,RIOFRIO Alison,12819,2003-01-16,18.8,W,ECU,A,87.4,+87 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,85,90,92,92,100,107,110,110,202
1,1,1,PAREDES Lesman,11679,1995-10-02,26.1,M,COL,A,96.9,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,170,181,NA,181,-205,205,-215,205,386
2,2,3,GREGORIO Marco,5482,1991-11-03,30,M,BRA,A,98.15,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,157,162,165,165,185,-190,190,190,355
3,5,2,VELI Serafin,15836,1986-11-28,34.9,M,BRA,A,98,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,155,-161,-161,155,-188,189,193,193,348
4,4,4,SESTER Ryan William,13861,1996-12-18,24.9,M,USA,A,101.5,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,150,156,-160,156,-186,186,-191,186,342
5,3,9,LAMENZA Luis,8357,1991-04-12,30.6,M,PUR,A,100.5,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,145,150,157,157,180,-190,-192,180,337
6,7,5,SAADI Karim,13247,2000-07-14,21.3,M,MEX,A,98.8,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,142,148,-151,148,175,180,185,185,333
7,6,6,ARZAMENDIA Ronald,1324,1993-11-17,28,M,PAR,A,99.9,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,137,145,149,149,175,183,-189,183,332
8,8,7,AZCATL Javier,1504,1996-09-10,25.1,M,MEX,A,99.15,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,142,-148,148,148,182,-190,-191,182,330
9,9,8,SANGUINO Jhohan,13535,1998-12-01,22.9,M,VEN,A,100.65,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,146,-151,-151,146,175,182,-191,182,328
10,11,10,MORALES Gustavo,10323,2002-06-05,19.4,M,VEN,A,97.6,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,130,-135,-137,130,160,165,170,170,300
11,10,11,PICUN Emiliano,12016,1994-11-23,26.9,M,URU,A,98.7,102 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,131,136,-140,136,160,-166,-166,160,296
1,3,1,VIERA Hernan,15884,1993-01-16,28.8,M,PER,A,108.8,109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,150,156,-161,156,195,205,-210,205,361
2,2,2,MEDINA Josue,9788,1998-06-15,23.4,M,MEX,A,108.5,109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,155,160,-166,160,190,-200,-200,190,350
3,4,3,NA,NA,1994-10-22,27,NA,CAN,A,108.3,109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,-140,143,147,147,180,190,-197,190,337
4,5,4,SANTANA Confesor,13551,2002-03-20,19.6,M,DOM,A,102.1,109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,130,-135,-135,130,162,165,170,170,300
5,6,6,CHIRIGUAYO Jomar,3112,2001-05-27,20.4,M,ECU,A,104.3,109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,120,125,130,130,152,158,163,163,293
NA,1,NA,CERRO Rafael,2825,1997-05-05,24.5,M,COL,A,108.1,109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,165,172,NA,172,-205,-206,-207,NA,NA
NA,NA,5,MAQUIN Sender,9425,1996-03-17,25.6,M,GUA,A,106.3,109 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,-125,-125,-125,NA,165,-170,-170,165,NA
1,1,1,CHAY Diana,2945,1995-02-07,26.7,W,MEX,A,45,45 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,65,68,70,70,85,87,-92,87,157
2,2,2,QUINTANA Rosielis,12406,2000-03-18,21.6,W,VEN,A,43.2,45 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,64,67,-70,67,81,83,86,86,153
3,3,3,MUNOZ Viviana,10537,1995-11-19,26,W,MEX,A,44.95,45 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,60,62,65,65,80,83,-86,83,148
4,4,5,SANTIAGO Adamaris,13570,2002-11-21,18.9,W,PUR,A,44.35,45 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,57,-61,61,61,77,-81,-82,77,138
5,5,4,MARTINEZ Mariangeli,9554,2003-10-21,18,W,VEN,A,44.8,45 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,50,-55,57,57,72,77,80,80,137
1,1,1,NA,NA,1999-04-27,22.5,NA,USA,A,48.95,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,-81,81,83,83,101,104,-107,104,187
2,2,3,ORTIZ Dahiana,11383,2001-11-27,19.9,W,DOM,A,49,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,76,80,82,82,97,100,-102,100,182
3,8,2,PANNELL Maddison,11635,1994-06-20,27.4,W,USA,A,48.95,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,-75,75,-78,75,98,-102,102,102,177
4,3,9,NA,NA,1996-09-12,25.1,NA,MEX,A,48.3,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,74,78,81,81,91,95,-97,95,176
5,4,5,PIRON Beatriz,12073,1995-02-27,26.7,W,DOM,A,49,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,78,-81,-82,78,91,96,-98,96,174
6,5,6,FIGUEIREDO Natasha,4749,1996-01-16,25.8,W,BRA,A,48.95,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,77,-81,-82,77,-95,96,-100,96,173
7,6,8,ECHANDIA Katherin,4219,2001-08-14,20.2,W,VEN,A,48.35,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,70,-76,76,76,90,95,-99,95,171
8,7,7,FIGUEIREIDO Emily,4751,1998-03-18,23.6,W,BRA,A,48.95,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,75,-78,-78,75,95,-98,-100,95,170
9,9,4,PANTI Yudheiky,11642,2000-08-10,21.2,W,MEX,A,48.8,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,72,-75,-76,72,93,97,-101,97,169
10,10,10,VALLEJO Allison,15700,2003-09-06,18.2,W,ECU,B,48.45,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,63,66,-69,66,78,82,-84,82,148
11,11,11,MOYA Maria Sol,10435,2001-01-08,20.8,W,ARG,B,48.6,49 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,63,-66,-67,63,-78,-78,78,78,141
1,1,1,SUAREZ Miguel,14650,1999-09-14,22.1,M,COL,A,54.6,55 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,103,105,107,107,132,135,137,137,244
2,2,2,SANCHEZ Winder,13509,2001-09-14,20.1,M,VEN,A,54.75,55 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,100,104,106,106,130,-135,136,136,242
3,3,3,POOX Jose,12180,2003-03-17,18.6,M,MEX,A,54.65,55 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,95,-101,101,101,-128,128,-133,128,229
4,4,4,BARCO Juan,1700,2002-11-08,19,M,MEX,A,54.95,55 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,-88,88,93,93,114,118,122,122,215
5,5,6,SAPON Miguel,13588,1998-01-09,23.8,M,GUA,A,55,55 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,80,-85,85,85,108,-113,-115,108,193
6,6,5,VARGAS Renny,15749,2005-10-09,16.1,M,ECU,A,54.35,55 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,78,-82,82,82,100,106,109,109,191
1,1,2,NOVAS Nathalia,11062,1999-11-02,22,W,DOM,A,54.8,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,83,-86,87,87,104,106,-108,106,193
2,5,1,HERNANDEZ Jennifer,6057,1994-08-30,27.2,W,ECU,A,54.65,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,80,83,85,85,103,105,107,107,192
3,2,4,RODRIGUEZ Genesis,12956,1994-07-17,27.3,W,VEN,A,54.45,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,-84,84,86,86,-104,-104,104,104,190
4,4,3,LAURINDO Leticia,8433,1995-11-20,25.9,W,BRA,A,54.9,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,80,-83,85,85,100,-104,104,104,189
5,3,6,GALVIS Rohelis,4997,1999-06-13,22.4,W,COL,A,55,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,82,85,-87,85,100,-104,-104,100,185
6,7,5,NA,NA,1998-07-16,23.3,NA,CAN,A,54.75,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,74,77,-80,77,98,101,-105,101,178
7,6,8,ZABALA Yorlis,16664,1998-03-25,23.6,W,VEN,A,54.8,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,76,-81,81,81,96,-102,-102,96,177
10,11,9,UCELO Emelyn,15506,1996-01-18,25.8,W,GUA,A,54.55,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,68,-70,-70,68,90,-95,-95,90,158
11,12,10,CAMPO Kynara Ilyiss,2623,1998-11-04,23,W,PUR,A,54.1,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,-68,68,-71,68,86,-90,90,90,158
8,8,7,RAMOS Mahli,12558,2002-01-25,19.8,W,GUA,B,55,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,70,73,75,75,92,97,-101,97,172
9,10,11,AGRAIT Issi,296,2004-12-21,16.9,W,PUR,B,54.3,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,66,71,-76,71,88,-93,-93,88,159
12,9,12,ALEMAN Sofia,667,2001-10-09,20.1,W,HON,B,54.95,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,72,74,-76,74,82,-85,-85,82,156
13,13,13,CHAUCA Tatiana,2929,2003-09-13,18.1,W,ECU,B,53.8,55 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,58,61,63,63,77,-81,-82,77,140
1,1,1,ALVAREZ Yenni,944,1995-05-24,26.4,W,COL,A,59,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,95,98,100,100,122,126,130,130,230
2,2,2,SILGADO Rosive,14134,1995-06-30,26.3,W,COL,A,59,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,95,-98,-98,95,120,-123,NA,120,215
3,3,3,GUZMAN Gilyeliz,5708,1996-10-28,25,W,PUR,A,59,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,86,88,-90,88,108,111,115,115,203
4,4,5,WILD Kelly,16203,1990-03-08,31.7,W,USA,A,58.2,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,81,84,87,87,-107,-110,110,110,197
5,5,4,DARSIGNY Tali,3616,1998-03-08,23.7,W,CAN,A,59,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,86,-89,-89,86,105,110,-114,110,196
6,6,6,UZCATEGUI Rosselyn,15627,2002-07-11,19.3,W,VEN,A,58.8,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,-80,80,-85,80,100,-105,-105,100,180
7,7,7,GONZALEZ Isabel,5365,1992-04-17,29.5,W,GUA,A,59,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,68,-73,-73,68,90,95,-97,95,163
8,8,10,NA,NA,1990-04-22,31.5,NA,PAN,A,58.7,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,62,65,68,68,75,-79,-79,75,143
9,9,8,ORTIZ Emelin,11386,1997-06-01,24.4,W,HON,A,59,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,55,58,61,61,75,78,-80,78,139
10,10,9,PRIETO Johanna,12275,2000-02-12,21.7,W,PAR,A,58.1,59 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,55,60,-63,60,75,-80,-80,75,135
1,3,1,NA,NA,2004-02-17,17.7,NA,USA,A,61,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,112,-116,117,117,148,151,-157,151,268
2,1,3,FELIX Thiago,4663,2000-12-26,20.8,M,BRA,A,60.2,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,110,115,118,118,140,-146,149,149,267
3,4,2,GUEMEZ Victor,5576,2000-06-23,21.4,M,MEX,A,60.35,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,113,-116,117,117,145,-149,150,150,267
4,5,4,ESQUIVEL Hery,4477,2000-01-21,21.8,M,GUA,A,60.65,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,106,111,115,115,143,148,-150,148,263
5,2,6,PACHECO Breylin,11518,2003-10-08,18.1,M,DOM,A,60.9,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,-114,115,118,118,136,-140,140,140,258
6,7,5,NA,NA,1994-01-20,27.8,NA,USA,A,60.65,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,105,110,-115,110,130,140,-145,140,250
7,8,7,MICHEL Yeison,9964,2002-06-24,19.4,M,DOM,A,59.6,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,105,110,-113,110,-127,127,-134,127,237
NA,6,NA,GARRIDO Jesus,5085,1998-05-27,23.4,M,ECU,A,60.5,61 kg Men,0,0,526,2021 Pan-American Championships,2021-11-01,-112,112,-116,112,-135,-135,-135,NA,NA
1,1,1,LLAMOSA Natalia,8860,1997-06-14,24.4,W,COL,A,63.95,64 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,99,102,104,104,120,124,-127,124,228
2,2,3,GURROLA Eva,5671,1994-05-17,27.5,W,MEX,A,63.5,64 kg Women,0,0,526,2021 Pan-American Championships,2021-11-01,92,95,98,98,113,-118,-118,113,211
