total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,NA,NA,SARAIVA REIS Fernando,5310,1990-03-10,23.991780821917807,M,BRA,A,139.94,+105 kg Men,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,177,182,-190,182,215,225,NA,225,407
2,NA,NA,MORALES NAVAS Yoel Jose,2616,1983-09-10,30.487671232876714,M,VEN,A,130.11,+105 kg Men,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,-160,160,-165,160,205,213,NA,213,373
3,NA,NA,SALAS MANGUIS Fernando Fabricio,4297,1988-02-10,26.068493150684933,M,ECU,A,142.71,+105 kg Men,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,160,166,173,173,190,200,-202,200,373
4,NA,NA,ACOSTA Alejandro,4145,1987-10-09,26.40821917808219,M,ARG,A,105.18,+105 kg Men,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,130,135,-140,135,135,150,160,160,295
NA,NA,NA,OSORIO Victor,3273,1985-08-09,28.575342465753426,M,CHI,A,106.63,+105 kg Men,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,-140,-147,-147,NA,NA,NA,NA,NA,NA
1,NA,NA,ESPINOSA Yaniuska,3783,1986-12-05,27.252054794520546,W,VEN,A,108.13,+75 kg Women,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,110,-114,-115,110,135,142,144,144,254
2,NA,NA,NIEVE ARROYO Oliba Seledina,978,1977-11-25,36.27945205479452,W,ECU,A,93.62,+75 kg Women,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,107,111,115,115,132,-135,136,136,251
3,NA,NA,PEREZ REVERON Naryury Alexandra,6827,1992-09-29,21.435616438356163,W,VEN,A,97.54,+75 kg Women,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,105,-109,109,109,-137,137,-140,137,246
4,NA,NA,CORTEZ GARCIA Elizabeth Del Rosario,2583,1983-08-01,30.5972602739726,W,CHI,A,131.66,+75 kg Women,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,95,-100,-100,95,130,138,-141,138,233
5,NA,NA,PENNISI Maria,5741,1991-01-01,23.17808219178082,W,ARG,A,75.08,+75 kg Women,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,80,-85,-85,80,92,97,103,103,183
6,NA,NA,RAMOS Maria Victoria,6205,1991-11-20,22.293150684931508,W,PER,A,83.11,+75 kg Women,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,65,70,75,75,85,90,-96,90,165
1,NA,NA,ARROYO VALDEZ Jorge David,6110,1991-09-23,22.45205479452055,M,ECU,A,103.5,105 kg Men,0,1,276,SOUTH AMERICAN GAMES,2014-03-07,176,182,188,188,200,-207,-207,200,388
