total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,1,REZA ZADEH Hossein,12777,1978-05-12,25.5,M,IRI,A,155.9,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,200,207.5,-213.5,207.5,250,-263.5,NA,250,457.5
2,4,3,CHOLAKOV Velichko,3172,1982-01-12,21.8,M,BUL,A,157.65,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,192.5,200,205,205,232.5,242.5,-247.5,242.5,447.5
3,5,2,SCERBATIHS Viktors,13724,1974-06-10,29.4,M,LAT,A,135.62,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,-200,200,-205,200,245,-252.5,-252.5,245,445
4,3,9,CHIGISHEV Evgeny,3099,1979-05-28,24.5,M,RUS,A,115.68,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,197.5,-205,205,205,230,NA,NA,230,435
5,6,4,KOLOKOLTSEV Oleksiy,7926,1981-02-14,22.7,M,UKR,A,121.19,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,190,-195,195,195,240,-247.5,-250,240,435
6,9,6,DANIELYAN Ashot,3600,1974-04-11,29.6,M,ARM,A,159.76,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,-190,190,-200,190,240,NA,NA,240,430
7,10,5,"NAJDEK Pawel",10703,1973-04-09,30.6,M,POL,A,138.54,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,182.5,-187.5,187.5,187.5,240,-245,-250,240,427.5
8,7,10,HAMMAN Shane,5808,1972-06-20,31.4,M,USA,A,157.99,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,192.5,-200,-200,192.5,-230,-230,230,230,422.5
9,12,7,KLESZCZ Grzegorz,7818,1977-11-12,26,M,POL,A,128.17,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,180,-185,185,185,225,230,235,235,420
10,14,8,KHALILOV Igor,7526,1972-06-13,31.4,M,UZB,A,141.52,+105 kg Men,0,1,94,73rd MEN's and 16th WOMEN's WORLD CHAMPIONSHIPS,2003-11-14,177.5,182.5,185,185,227.5,232.5,-237.5,232.5,417.5
